Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-26,,-1,Overleden,0,5
2020-03-26,,-1,Totaal,13,158
2020-03-26,,-1,Ziekenhuisopname,1,24
2020-03-26,Groningen,20,Overleden,1,1
2020-03-26,Groningen,20,Totaal,29,111
2020-03-26,Groningen,20,Ziekenhuisopname,10,20
2020-03-26,Friesland,21,Overleden,1,2
2020-03-26,Friesland,21,Totaal,17,68
2020-03-26,Friesland,21,Ziekenhuisopname,10,34
2020-03-26,Drenthe,22,Overleden,0,2
2020-03-26,Drenthe,22,Totaal,11,71
2020-03-26,Drenthe,22,Ziekenhuisopname,3,17
2020-03-26,Overijssel,23,Overleden,4,18
2020-03-26,Overijssel,23,Totaal,71,388
2020-03-26,Overijssel,23,Ziekenhuisopname,24,96
2020-03-26,Flevoland,24,Overleden,1,5
2020-03-26,Flevoland,24,Totaal,10,93
2020-03-26,Flevoland,24,Ziekenhuisopname,2,54
2020-03-26,Gelderland,25,Overleden,12,45
2020-03-26,Gelderland,25,Totaal,122,810
2020-03-26,Gelderland,25,Ziekenhuisopname,45,270
2020-03-26,Utrecht,26,Overleden,5,18
2020-03-26,Utrecht,26,Totaal,83,634
2020-03-26,Utrecht,26,Ziekenhuisopname,22,125
2020-03-26,Noord-Holland,27,Overleden,7,30
2020-03-26,Noord-Holland,27,Totaal,160,997
2020-03-26,Noord-Holland,27,Ziekenhuisopname,45,295
2020-03-26,Zuid-Holland,28,Overleden,5,20
2020-03-26,Zuid-Holland,28,Totaal,153,1032
2020-03-26,Zuid-Holland,28,Ziekenhuisopname,49,322
2020-03-26,Zeeland,29,Overleden,0,5
2020-03-26,Zeeland,29,Totaal,14,90
2020-03-26,Zeeland,29,Ziekenhuisopname,6,46
2020-03-26,Noord-Brabant,30,Overleden,26,199
2020-03-26,Noord-Brabant,30,Totaal,242,2117
2020-03-26,Noord-Brabant,30,Ziekenhuisopname,60,512
2020-03-26,Limburg,31,Overleden,16,84
2020-03-26,Limburg,31,Totaal,94,862
2020-03-26,Limburg,31,Ziekenhuisopname,38,336
