Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-05,,-1,Overleden,0,18
2020-07-05,,-1,Totaal,0,497
2020-07-05,,-1,Ziekenhuisopname,0,61
2020-07-05,Groningen,20,Overleden,0,17
2020-07-05,Groningen,20,Totaal,2,364
2020-07-05,Groningen,20,Ziekenhuisopname,0,74
2020-07-05,Friesland,21,Overleden,0,69
2020-07-05,Friesland,21,Totaal,1,635
2020-07-05,Friesland,21,Ziekenhuisopname,0,130
2020-07-05,Drenthe,22,Overleden,0,41
2020-07-05,Drenthe,22,Totaal,0,532
2020-07-05,Drenthe,22,Ziekenhuisopname,0,117
2020-07-05,Overijssel,23,Overleden,0,310
2020-07-05,Overijssel,23,Totaal,3,3110
2020-07-05,Overijssel,23,Ziekenhuisopname,0,548
2020-07-05,Flevoland,24,Overleden,0,92
2020-07-05,Flevoland,24,Totaal,0,988
2020-07-05,Flevoland,24,Ziekenhuisopname,0,266
2020-07-05,Gelderland,25,Overleden,0,686
2020-07-05,Gelderland,25,Totaal,4,6492
2020-07-05,Gelderland,25,Ziekenhuisopname,0,1511
2020-07-05,Utrecht,26,Overleden,1,428
2020-07-05,Utrecht,26,Totaal,13,4049
2020-07-05,Utrecht,26,Ziekenhuisopname,0,880
2020-07-05,Noord-Holland,27,Overleden,0,816
2020-07-05,Noord-Holland,27,Totaal,10,7312
2020-07-05,Noord-Holland,27,Ziekenhuisopname,0,1637
2020-07-05,Zuid-Holland,28,Overleden,0,1296
2020-07-05,Zuid-Holland,28,Totaal,27,11389
2020-07-05,Zuid-Holland,28,Ziekenhuisopname,1,2186
2020-07-05,Zeeland,29,Overleden,0,69
2020-07-05,Zeeland,29,Totaal,3,739
2020-07-05,Zeeland,29,Ziekenhuisopname,0,150
2020-07-05,Noord-Brabant,30,Overleden,0,1536
2020-07-05,Noord-Brabant,30,Totaal,9,9638
2020-07-05,Noord-Brabant,30,Ziekenhuisopname,0,2762
2020-07-05,Limburg,31,Overleden,0,749
2020-07-05,Limburg,31,Totaal,1,4876
2020-07-05,Limburg,31,Ziekenhuisopname,0,1562
