Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-31,,-1,Overleden,-1,6
2020-03-31,,-1,Totaal,-1,178
2020-03-31,,-1,Ziekenhuisopname,4,31
2020-03-31,Groningen,20,Overleden,1,2
2020-03-31,Groningen,20,Totaal,11,158
2020-03-31,Groningen,20,Ziekenhuisopname,3,40
2020-03-31,Friesland,21,Overleden,5,11
2020-03-31,Friesland,21,Totaal,7,131
2020-03-31,Friesland,21,Ziekenhuisopname,4,64
2020-03-31,Drenthe,22,Overleden,1,4
2020-03-31,Drenthe,22,Totaal,7,123
2020-03-31,Drenthe,22,Ziekenhuisopname,8,38
2020-03-31,Overijssel,23,Overleden,11,50
2020-03-31,Overijssel,23,Totaal,41,686
2020-03-31,Overijssel,23,Ziekenhuisopname,80,251
2020-03-31,Flevoland,24,Overleden,1,6
2020-03-31,Flevoland,24,Totaal,19,161
2020-03-31,Flevoland,24,Ziekenhuisopname,12,98
2020-03-31,Gelderland,25,Overleden,24,117
2020-03-31,Gelderland,25,Totaal,99,1455
2020-03-31,Gelderland,25,Ziekenhuisopname,43,537
2020-03-31,Utrecht,26,Overleden,10,52
2020-03-31,Utrecht,26,Totaal,62,1024
2020-03-31,Utrecht,26,Ziekenhuisopname,101,313
2020-03-31,Noord-Holland,27,Overleden,24,100
2020-03-31,Noord-Holland,27,Totaal,149,1810
2020-03-31,Noord-Holland,27,Ziekenhuisopname,128,697
2020-03-31,Zuid-Holland,28,Overleden,6,63
2020-03-31,Zuid-Holland,28,Totaal,139,1932
2020-03-31,Zuid-Holland,28,Ziekenhuisopname,88,709
2020-03-31,Zeeland,29,Overleden,2,12
2020-03-31,Zeeland,29,Totaal,13,160
2020-03-31,Zeeland,29,Ziekenhuisopname,4,76
2020-03-31,Noord-Brabant,30,Overleden,77,445
2020-03-31,Noord-Brabant,30,Totaal,184,3375
2020-03-31,Noord-Brabant,30,Ziekenhuisopname,217,1332
2020-03-31,Limburg,31,Overleden,14,171
2020-03-31,Limburg,31,Totaal,115,1402
2020-03-31,Limburg,31,Ziekenhuisopname,30,526
