Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-01-28,,-1,Overleden,0,31
2021-01-28,,-1,Totaal,-2,3659
2021-01-28,,-1,Ziekenhuisopname,0,107
2021-01-28,Groningen,20,Overleden,5,136
2021-01-28,Groningen,20,Totaal,122,18775
2021-01-28,Groningen,20,Ziekenhuisopname,2,215
2021-01-28,Friesland,21,Overleden,3,256
2021-01-28,Friesland,21,Totaal,157,20895
2021-01-28,Friesland,21,Ziekenhuisopname,3,288
2021-01-28,Drenthe,22,Overleden,3,238
2021-01-28,Drenthe,22,Totaal,111,18151
2021-01-28,Drenthe,22,Ziekenhuisopname,2,320
2021-01-28,Overijssel,23,Overleden,6,932
2021-01-28,Overijssel,23,Totaal,270,68934
2021-01-28,Overijssel,23,Ziekenhuisopname,5,1041
2021-01-28,Flevoland,24,Overleden,0,192
2021-01-28,Flevoland,24,Totaal,108,23521
2021-01-28,Flevoland,24,Ziekenhuisopname,0,494
2021-01-28,Gelderland,25,Overleden,11,1626
2021-01-28,Gelderland,25,Totaal,517,110353
2021-01-28,Gelderland,25,Ziekenhuisopname,7,2422
2021-01-28,Utrecht,26,Overleden,6,1008
2021-01-28,Utrecht,26,Totaal,305,78014
2021-01-28,Utrecht,26,Ziekenhuisopname,4,1828
2021-01-28,Noord-Holland,27,Overleden,8,1970
2021-01-28,Noord-Holland,27,Totaal,866,162977
2021-01-28,Noord-Holland,27,Ziekenhuisopname,10,3401
2021-01-28,Zuid-Holland,28,Overleden,21,3344
2021-01-28,Zuid-Holland,28,Totaal,840,232771
2021-01-28,Zuid-Holland,28,Ziekenhuisopname,8,5537
2021-01-28,Zeeland,29,Overleden,0,155
2021-01-28,Zeeland,29,Totaal,102,14066
2021-01-28,Zeeland,29,Ziekenhuisopname,9,394
2021-01-28,Noord-Brabant,30,Overleden,13,2639
2021-01-28,Noord-Brabant,30,Totaal,829,150158
2021-01-28,Noord-Brabant,30,Ziekenhuisopname,8,4060
2021-01-28,Limburg,31,Overleden,7,1279
2021-01-28,Limburg,31,Totaal,420,62276
2021-01-28,Limburg,31,Ziekenhuisopname,5,2117
