Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-01-31,,-1,Overleden,0,32
2021-01-31,,-1,Totaal,-6,3612
2021-01-31,,-1,Ziekenhuisopname,0,107
2021-01-31,Groningen,20,Overleden,0,138
2021-01-31,Groningen,20,Totaal,96,19116
2021-01-31,Groningen,20,Ziekenhuisopname,2,220
2021-01-31,Friesland,21,Overleden,3,262
2021-01-31,Friesland,21,Totaal,151,21412
2021-01-31,Friesland,21,Ziekenhuisopname,2,294
2021-01-31,Drenthe,22,Overleden,3,243
2021-01-31,Drenthe,22,Totaal,123,18487
2021-01-31,Drenthe,22,Ziekenhuisopname,1,323
2021-01-31,Overijssel,23,Overleden,3,948
2021-01-31,Overijssel,23,Totaal,277,69854
2021-01-31,Overijssel,23,Ziekenhuisopname,3,1050
2021-01-31,Flevoland,24,Overleden,1,194
2021-01-31,Flevoland,24,Totaal,81,23799
2021-01-31,Flevoland,24,Ziekenhuisopname,0,496
2021-01-31,Gelderland,25,Overleden,1,1646
2021-01-31,Gelderland,25,Totaal,316,111632
2021-01-31,Gelderland,25,Ziekenhuisopname,5,2440
2021-01-31,Utrecht,26,Overleden,2,1017
2021-01-31,Utrecht,26,Totaal,191,78744
2021-01-31,Utrecht,26,Ziekenhuisopname,5,1850
2021-01-31,Noord-Holland,27,Overleden,13,2010
2021-01-31,Noord-Holland,27,Totaal,669,165004
2021-01-31,Noord-Holland,27,Ziekenhuisopname,15,3442
2021-01-31,Zuid-Holland,28,Overleden,8,3389
2021-01-31,Zuid-Holland,28,Totaal,674,234935
2021-01-31,Zuid-Holland,28,Ziekenhuisopname,15,5584
2021-01-31,Zeeland,29,Overleden,0,158
2021-01-31,Zeeland,29,Totaal,89,14362
2021-01-31,Zeeland,29,Ziekenhuisopname,2,398
2021-01-31,Noord-Brabant,30,Overleden,4,2658
2021-01-31,Noord-Brabant,30,Totaal,667,152385
2021-01-31,Noord-Brabant,30,Ziekenhuisopname,3,4091
2021-01-31,Limburg,31,Overleden,1,1293
2021-01-31,Limburg,31,Totaal,366,63411
2021-01-31,Limburg,31,Ziekenhuisopname,4,2127
