Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-25,,-1,Overleden,0,23
2020-10-25,,-1,Totaal,66,2088
2020-10-25,,-1,Ziekenhuisopname,0,84
2020-10-25,Groningen,20,Overleden,0,27
2020-10-25,Groningen,20,Totaal,93,5206
2020-10-25,Groningen,20,Ziekenhuisopname,1,116
2020-10-25,Friesland,21,Overleden,0,81
2020-10-25,Friesland,21,Totaal,103,4969
2020-10-25,Friesland,21,Ziekenhuisopname,1,169
2020-10-25,Drenthe,22,Overleden,0,72
2020-10-25,Drenthe,22,Totaal,168,4409
2020-10-25,Drenthe,22,Ziekenhuisopname,0,167
2020-10-25,Overijssel,23,Overleden,1,384
2020-10-25,Overijssel,23,Totaal,845,15450
2020-10-25,Overijssel,23,Ziekenhuisopname,0,619
2020-10-25,Flevoland,24,Overleden,0,106
2020-10-25,Flevoland,24,Totaal,238,5316
2020-10-25,Flevoland,24,Ziekenhuisopname,0,339
2020-10-25,Gelderland,25,Overleden,1,773
2020-10-25,Gelderland,25,Totaal,920,27191
2020-10-25,Gelderland,25,Ziekenhuisopname,9,1760
2020-10-25,Utrecht,26,Overleden,0,481
2020-10-25,Utrecht,26,Totaal,1065,25595
2020-10-25,Utrecht,26,Ziekenhuisopname,12,1131
2020-10-25,Noord-Holland,27,Overleden,5,963
2020-10-25,Noord-Holland,27,Totaal,1945,57288
2020-10-25,Noord-Holland,27,Ziekenhuisopname,21,2268
2020-10-25,Zuid-Holland,28,Overleden,5,1612
2020-10-25,Zuid-Holland,28,Totaal,2996,85656
2020-10-25,Zuid-Holland,28,Ziekenhuisopname,39,3042
2020-10-25,Zeeland,29,Overleden,0,78
2020-10-25,Zeeland,29,Totaal,81,2780
2020-10-25,Zeeland,29,Ziekenhuisopname,2,168
2020-10-25,Noord-Brabant,30,Overleden,14,1658
2020-10-25,Noord-Brabant,30,Totaal,1272,42300
2020-10-25,Noord-Brabant,30,Ziekenhuisopname,23,3046
2020-10-25,Limburg,31,Overleden,1,788
2020-10-25,Limburg,31,Totaal,410,13006
2020-10-25,Limburg,31,Ziekenhuisopname,1,1644
