Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-02,,-1,Overleden,0,32
2021-02-02,,-1,Totaal,-9,3624
2021-02-02,,-1,Ziekenhuisopname,0,107
2021-02-02,Groningen,20,Overleden,3,142
2021-02-02,Groningen,20,Totaal,72,19280
2021-02-02,Groningen,20,Ziekenhuisopname,2,223
2021-02-02,Friesland,21,Overleden,6,271
2021-02-02,Friesland,21,Totaal,164,21715
2021-02-02,Friesland,21,Ziekenhuisopname,2,297
2021-02-02,Drenthe,22,Overleden,4,247
2021-02-02,Drenthe,22,Totaal,94,18684
2021-02-02,Drenthe,22,Ziekenhuisopname,3,327
2021-02-02,Overijssel,23,Overleden,6,955
2021-02-02,Overijssel,23,Totaal,214,70229
2021-02-02,Overijssel,23,Ziekenhuisopname,2,1053
2021-02-02,Flevoland,24,Overleden,1,195
2021-02-02,Flevoland,24,Totaal,87,23956
2021-02-02,Flevoland,24,Ziekenhuisopname,0,496
2021-02-02,Gelderland,25,Overleden,4,1655
2021-02-02,Gelderland,25,Totaal,376,112398
2021-02-02,Gelderland,25,Ziekenhuisopname,3,2450
2021-02-02,Utrecht,26,Overleden,10,1027
2021-02-02,Utrecht,26,Totaal,254,79171
2021-02-02,Utrecht,26,Ziekenhuisopname,6,1859
2021-02-02,Noord-Holland,27,Overleden,11,2022
2021-02-02,Noord-Holland,27,Totaal,632,166143
2021-02-02,Noord-Holland,27,Ziekenhuisopname,13,3459
2021-02-02,Zuid-Holland,28,Overleden,19,3417
2021-02-02,Zuid-Holland,28,Totaal,794,236286
2021-02-02,Zuid-Holland,28,Ziekenhuisopname,18,5617
2021-02-02,Zeeland,29,Overleden,0,158
2021-02-02,Zeeland,29,Totaal,55,14495
2021-02-02,Zeeland,29,Ziekenhuisopname,3,401
2021-02-02,Noord-Brabant,30,Overleden,9,2669
2021-02-02,Noord-Brabant,30,Totaal,533,153464
2021-02-02,Noord-Brabant,30,Ziekenhuisopname,9,4102
2021-02-02,Limburg,31,Overleden,10,1308
2021-02-02,Limburg,31,Totaal,291,64051
2021-02-02,Limburg,31,Ziekenhuisopname,6,2135
