Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-23,,-1,Overleden,0,18
2020-07-23,,-1,Totaal,2,498
2020-07-23,,-1,Ziekenhuisopname,0,61
2020-07-23,Groningen,20,Overleden,0,17
2020-07-23,Groningen,20,Totaal,0,369
2020-07-23,Groningen,20,Ziekenhuisopname,0,74
2020-07-23,Friesland,21,Overleden,0,69
2020-07-23,Friesland,21,Totaal,0,645
2020-07-23,Friesland,21,Ziekenhuisopname,0,130
2020-07-23,Drenthe,22,Overleden,0,41
2020-07-23,Drenthe,22,Totaal,3,545
2020-07-23,Drenthe,22,Ziekenhuisopname,0,119
2020-07-23,Overijssel,23,Overleden,0,311
2020-07-23,Overijssel,23,Totaal,0,3160
2020-07-23,Overijssel,23,Ziekenhuisopname,0,546
2020-07-23,Flevoland,24,Overleden,0,92
2020-07-23,Flevoland,24,Totaal,1,984
2020-07-23,Flevoland,24,Ziekenhuisopname,0,264
2020-07-23,Gelderland,25,Overleden,0,684
2020-07-23,Gelderland,25,Totaal,3,6553
2020-07-23,Gelderland,25,Ziekenhuisopname,0,1513
2020-07-23,Utrecht,26,Overleden,0,429
2020-07-23,Utrecht,26,Totaal,16,4225
2020-07-23,Utrecht,26,Ziekenhuisopname,1,885
2020-07-23,Noord-Holland,27,Overleden,0,815
2020-07-23,Noord-Holland,27,Totaal,31,7659
2020-07-23,Noord-Holland,27,Ziekenhuisopname,0,1638
2020-07-23,Zuid-Holland,28,Overleden,0,1306
2020-07-23,Zuid-Holland,28,Totaal,92,12204
2020-07-23,Zuid-Holland,28,Ziekenhuisopname,0,2199
2020-07-23,Zeeland,29,Overleden,0,69
2020-07-23,Zeeland,29,Totaal,6,809
2020-07-23,Zeeland,29,Ziekenhuisopname,0,151
2020-07-23,Noord-Brabant,30,Overleden,0,1535
2020-07-23,Noord-Brabant,30,Totaal,9,9854
2020-07-23,Noord-Brabant,30,Ziekenhuisopname,2,2763
2020-07-23,Limburg,31,Overleden,0,753
2020-07-23,Limburg,31,Totaal,0,4899
2020-07-23,Limburg,31,Ziekenhuisopname,0,1562
