Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-01-24,,-1,Overleden,0,31
2021-01-24,,-1,Totaal,19,3662
2021-01-24,,-1,Ziekenhuisopname,-1,107
2021-01-24,Groningen,20,Overleden,0,131
2021-01-24,Groningen,20,Totaal,152,18327
2021-01-24,Groningen,20,Ziekenhuisopname,2,209
2021-01-24,Friesland,21,Overleden,0,239
2021-01-24,Friesland,21,Totaal,243,20234
2021-01-24,Friesland,21,Ziekenhuisopname,0,279
2021-01-24,Drenthe,22,Overleden,2,233
2021-01-24,Drenthe,22,Totaal,113,17732
2021-01-24,Drenthe,22,Ziekenhuisopname,1,310
2021-01-24,Overijssel,23,Overleden,1,909
2021-01-24,Overijssel,23,Totaal,411,67665
2021-01-24,Overijssel,23,Ziekenhuisopname,1,1028
2021-01-24,Flevoland,24,Overleden,1,189
2021-01-24,Flevoland,24,Totaal,111,23169
2021-01-24,Flevoland,24,Ziekenhuisopname,1,488
2021-01-24,Gelderland,25,Overleden,5,1590
2021-01-24,Gelderland,25,Totaal,550,108423
2021-01-24,Gelderland,25,Ziekenhuisopname,3,2406
2021-01-24,Utrecht,26,Overleden,2,994
2021-01-24,Utrecht,26,Totaal,310,77003
2021-01-24,Utrecht,26,Ziekenhuisopname,6,1800
2021-01-24,Noord-Holland,27,Overleden,2,1934
2021-01-24,Noord-Holland,27,Totaal,795,159964
2021-01-24,Noord-Holland,27,Ziekenhuisopname,8,3358
2021-01-24,Zuid-Holland,28,Overleden,7,3267
2021-01-24,Zuid-Holland,28,Totaal,834,229477
2021-01-24,Zuid-Holland,28,Ziekenhuisopname,23,5449
2021-01-24,Zeeland,29,Overleden,0,151
2021-01-24,Zeeland,29,Totaal,74,13649
2021-01-24,Zeeland,29,Ziekenhuisopname,0,361
2021-01-24,Noord-Brabant,30,Overleden,4,2604
2021-01-24,Noord-Brabant,30,Totaal,804,147154
2021-01-24,Noord-Brabant,30,Ziekenhuisopname,8,4028
2021-01-24,Limburg,31,Overleden,6,1258
2021-01-24,Limburg,31,Totaal,461,60819
2021-01-24,Limburg,31,Ziekenhuisopname,8,2099
