Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-15,,-1,Overleden,0,32
2020-12-15,,-1,Totaal,-17,3242
2020-12-15,,-1,Ziekenhuisopname,0,109
2020-12-15,Groningen,20,Overleden,0,58
2020-12-15,Groningen,20,Totaal,153,10893
2020-12-15,Groningen,20,Ziekenhuisopname,1,162
2020-12-15,Friesland,21,Overleden,1,146
2020-12-15,Friesland,21,Totaal,115,10850
2020-12-15,Friesland,21,Ziekenhuisopname,1,219
2020-12-15,Drenthe,22,Overleden,0,118
2020-12-15,Drenthe,22,Totaal,103,9507
2020-12-15,Drenthe,22,Ziekenhuisopname,3,235
2020-12-15,Overijssel,23,Overleden,6,581
2020-12-15,Overijssel,23,Totaal,599,39051
2020-12-15,Overijssel,23,Ziekenhuisopname,1,791
2020-12-15,Flevoland,24,Overleden,0,150
2020-12-15,Flevoland,24,Totaal,264,14424
2020-12-15,Flevoland,24,Ziekenhuisopname,2,418
2020-12-15,Gelderland,25,Overleden,10,1143
2020-12-15,Gelderland,25,Totaal,598,65148
2020-12-15,Gelderland,25,Ziekenhuisopname,6,2106
2020-12-15,Utrecht,26,Overleden,5,759
2020-12-15,Utrecht,26,Totaal,822,53695
2020-12-15,Utrecht,26,Ziekenhuisopname,6,1529
2020-12-15,Noord-Holland,27,Overleden,25,1423
2020-12-15,Noord-Holland,27,Totaal,1089,110594
2020-12-15,Noord-Holland,27,Ziekenhuisopname,11,2877
2020-12-15,Zuid-Holland,28,Overleden,10,2533
2020-12-15,Zuid-Holland,28,Totaal,1073,169879
2020-12-15,Zuid-Holland,28,Ziekenhuisopname,16,4446
2020-12-15,Zeeland,29,Overleden,4,109
2020-12-15,Zeeland,29,Totaal,68,7745
2020-12-15,Zeeland,29,Ziekenhuisopname,9,263
2020-12-15,Noord-Brabant,30,Overleden,18,2179
2020-12-15,Noord-Brabant,30,Totaal,1087,100065
2020-12-15,Noord-Brabant,30,Ziekenhuisopname,9,3626
2020-12-15,Limburg,31,Overleden,7,937
2020-12-15,Limburg,31,Totaal,679,33484
2020-12-15,Limburg,31,Ziekenhuisopname,1,1837
