Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-22,,-1,Overleden,0,32
2021-02-22,,-1,Totaal,15,3761
2021-02-22,,-1,Ziekenhuisopname,1,110
2021-02-22,Groningen,20,Overleden,1,172
2021-02-22,Groningen,20,Totaal,200,21836
2021-02-22,Groningen,20,Ziekenhuisopname,2,254
2021-02-22,Friesland,21,Overleden,1,372
2021-02-22,Friesland,21,Totaal,205,25271
2021-02-22,Friesland,21,Ziekenhuisopname,3,350
2021-02-22,Drenthe,22,Overleden,0,276
2021-02-22,Drenthe,22,Totaal,99,21039
2021-02-22,Drenthe,22,Ziekenhuisopname,1,363
2021-02-22,Overijssel,23,Overleden,1,1018
2021-02-22,Overijssel,23,Totaal,197,74359
2021-02-22,Overijssel,23,Ziekenhuisopname,2,1125
2021-02-22,Flevoland,24,Overleden,1,207
2021-02-22,Flevoland,24,Totaal,66,25315
2021-02-22,Flevoland,24,Ziekenhuisopname,2,522
2021-02-22,Gelderland,25,Overleden,3,1780
2021-02-22,Gelderland,25,Totaal,308,119495
2021-02-22,Gelderland,25,Ziekenhuisopname,1,2519
2021-02-22,Utrecht,26,Overleden,1,1111
2021-02-22,Utrecht,26,Totaal,291,84449
2021-02-22,Utrecht,26,Ziekenhuisopname,4,1971
2021-02-22,Noord-Holland,27,Overleden,6,2206
2021-02-22,Noord-Holland,27,Totaal,821,180576
2021-02-22,Noord-Holland,27,Ziekenhuisopname,12,3666
2021-02-22,Zuid-Holland,28,Overleden,5,3653
2021-02-22,Zuid-Holland,28,Totaal,802,250759
2021-02-22,Zuid-Holland,28,Ziekenhuisopname,26,6043
2021-02-22,Zeeland,29,Overleden,1,171
2021-02-22,Zeeland,29,Totaal,77,15987
2021-02-22,Zeeland,29,Ziekenhuisopname,1,456
2021-02-22,Noord-Brabant,30,Overleden,4,2833
2021-02-22,Noord-Brabant,30,Totaal,744,166111
2021-02-22,Noord-Brabant,30,Ziekenhuisopname,6,4245
2021-02-22,Limburg,31,Overleden,8,1407
2021-02-22,Limburg,31,Totaal,328,69949
2021-02-22,Limburg,31,Ziekenhuisopname,4,2208
