Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-04-07,,-1,Overleden,0,35
2021-04-07,,-1,Totaal,12,4828
2021-04-07,,-1,Ziekenhuisopname,1,126
2021-04-07,Groningen,20,Overleden,4,213
2021-04-07,Groningen,20,Totaal,109,28022
2021-04-07,Groningen,20,Ziekenhuisopname,2,307
2021-04-07,Friesland,21,Overleden,1,452
2021-04-07,Friesland,21,Totaal,201,34307
2021-04-07,Friesland,21,Ziekenhuisopname,3,429
2021-04-07,Drenthe,22,Overleden,3,330
2021-04-07,Drenthe,22,Totaal,135,27680
2021-04-07,Drenthe,22,Ziekenhuisopname,1,448
2021-04-07,Overijssel,23,Overleden,2,1076
2021-04-07,Overijssel,23,Totaal,271,87538
2021-04-07,Overijssel,23,Ziekenhuisopname,4,1221
2021-04-07,Flevoland,24,Overleden,0,226
2021-04-07,Flevoland,24,Totaal,135,30056
2021-04-07,Flevoland,24,Ziekenhuisopname,2,583
2021-04-07,Gelderland,25,Overleden,3,1907
2021-04-07,Gelderland,25,Totaal,689,146053
2021-04-07,Gelderland,25,Ziekenhuisopname,4,2718
2021-04-07,Utrecht,26,Overleden,1,1204
2021-04-07,Utrecht,26,Totaal,401,102698
2021-04-07,Utrecht,26,Ziekenhuisopname,62,2339
2021-04-07,Noord-Holland,27,Overleden,3,2439
2021-04-07,Noord-Holland,27,Totaal,978,227892
2021-04-07,Noord-Holland,27,Ziekenhuisopname,9,4163
2021-04-07,Zuid-Holland,28,Overleden,3,4022
2021-04-07,Zuid-Holland,28,Totaal,1706,312153
2021-04-07,Zuid-Holland,28,Ziekenhuisopname,31,7030
2021-04-07,Zeeland,29,Overleden,1,223
2021-04-07,Zeeland,29,Totaal,172,21887
2021-04-07,Zeeland,29,Ziekenhuisopname,3,615
2021-04-07,Noord-Brabant,30,Overleden,1,3004
2021-04-07,Noord-Brabant,30,Totaal,1111,207624
2021-04-07,Noord-Brabant,30,Ziekenhuisopname,9,4532
2021-04-07,Limburg,31,Overleden,1,1525
2021-04-07,Limburg,31,Totaal,417,86300
2021-04-07,Limburg,31,Ziekenhuisopname,9,2365
