Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-19,,-1,Overleden,,
2020-03-19,,-1,Totaal,5,89
2020-03-19,,-1,Ziekenhuisopname,,
2020-03-19,Groningen,20,Overleden,,
2020-03-19,Groningen,20,Totaal,14,29
2020-03-19,Groningen,20,Ziekenhuisopname,,
2020-03-19,Friesland,21,Overleden,,
2020-03-19,Friesland,21,Totaal,2,20
2020-03-19,Friesland,21,Ziekenhuisopname,,
2020-03-19,Drenthe,22,Overleden,,
2020-03-19,Drenthe,22,Totaal,3,25
2020-03-19,Drenthe,22,Ziekenhuisopname,,
2020-03-19,Overijssel,23,Overleden,,
2020-03-19,Overijssel,23,Totaal,15,73
2020-03-19,Overijssel,23,Ziekenhuisopname,,
2020-03-19,Flevoland,24,Overleden,,
2020-03-19,Flevoland,24,Totaal,6,36
2020-03-19,Flevoland,24,Ziekenhuisopname,,
2020-03-19,Gelderland,25,Overleden,,
2020-03-19,Gelderland,25,Totaal,30,240
2020-03-19,Gelderland,25,Ziekenhuisopname,,
2020-03-19,Utrecht,26,Overleden,,
2020-03-19,Utrecht,26,Totaal,40,237
2020-03-19,Utrecht,26,Ziekenhuisopname,,
2020-03-19,Noord-Holland,27,Overleden,,
2020-03-19,Noord-Holland,27,Totaal,71,244
2020-03-19,Noord-Holland,27,Ziekenhuisopname,,
2020-03-19,Zuid-Holland,28,Overleden,,
2020-03-19,Zuid-Holland,28,Totaal,71,303
2020-03-19,Zuid-Holland,28,Ziekenhuisopname,,
2020-03-19,Zeeland,29,Overleden,,
2020-03-19,Zeeland,29,Totaal,5,31
2020-03-19,Zeeland,29,Ziekenhuisopname,,
2020-03-19,Noord-Brabant,30,Overleden,,
2020-03-19,Noord-Brabant,30,Totaal,114,842
2020-03-19,Noord-Brabant,30,Ziekenhuisopname,,
2020-03-19,Limburg,31,Overleden,,
2020-03-19,Limburg,31,Totaal,33,291
2020-03-19,Limburg,31,Ziekenhuisopname,,
