Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-28,,-1,Overleden,0,18
2020-07-28,,-1,Totaal,0,502
2020-07-28,,-1,Ziekenhuisopname,0,61
2020-07-28,Groningen,20,Overleden,0,17
2020-07-28,Groningen,20,Totaal,2,379
2020-07-28,Groningen,20,Ziekenhuisopname,0,74
2020-07-28,Friesland,21,Overleden,0,69
2020-07-28,Friesland,21,Totaal,0,648
2020-07-28,Friesland,21,Ziekenhuisopname,0,130
2020-07-28,Drenthe,22,Overleden,0,41
2020-07-28,Drenthe,22,Totaal,0,549
2020-07-28,Drenthe,22,Ziekenhuisopname,0,119
2020-07-28,Overijssel,23,Overleden,0,311
2020-07-28,Overijssel,23,Totaal,0,3168
2020-07-28,Overijssel,23,Ziekenhuisopname,0,547
2020-07-28,Flevoland,24,Overleden,0,92
2020-07-28,Flevoland,24,Totaal,2,993
2020-07-28,Flevoland,24,Ziekenhuisopname,1,265
2020-07-28,Gelderland,25,Overleden,0,684
2020-07-28,Gelderland,25,Totaal,5,6588
2020-07-28,Gelderland,25,Ziekenhuisopname,0,1510
2020-07-28,Utrecht,26,Overleden,1,430
2020-07-28,Utrecht,26,Totaal,10,4283
2020-07-28,Utrecht,26,Ziekenhuisopname,1,886
2020-07-28,Noord-Holland,27,Overleden,0,815
2020-07-28,Noord-Holland,27,Totaal,49,7887
2020-07-28,Noord-Holland,27,Ziekenhuisopname,3,1644
2020-07-28,Zuid-Holland,28,Overleden,2,1309
2020-07-28,Zuid-Holland,28,Totaal,110,12650
2020-07-28,Zuid-Holland,28,Ziekenhuisopname,1,2206
2020-07-28,Zeeland,29,Overleden,0,69
2020-07-28,Zeeland,29,Totaal,8,843
2020-07-28,Zeeland,29,Ziekenhuisopname,0,151
2020-07-28,Noord-Brabant,30,Overleden,0,1536
2020-07-28,Noord-Brabant,30,Totaal,35,9970
2020-07-28,Noord-Brabant,30,Ziekenhuisopname,0,2764
2020-07-28,Limburg,31,Overleden,1,754
2020-07-28,Limburg,31,Totaal,2,4914
2020-07-28,Limburg,31,Ziekenhuisopname,0,1562
