Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-11-29,,-1,Overleden,0,28
2020-11-29,,-1,Totaal,23,2992
2020-11-29,,-1,Ziekenhuisopname,1,107
2020-11-29,Groningen,20,Overleden,0,48
2020-11-29,Groningen,20,Totaal,98,8418
2020-11-29,Groningen,20,Ziekenhuisopname,1,144
2020-11-29,Friesland,21,Overleden,0,130
2020-11-29,Friesland,21,Totaal,111,8579
2020-11-29,Friesland,21,Ziekenhuisopname,0,202
2020-11-29,Drenthe,22,Overleden,0,112
2020-11-29,Drenthe,22,Totaal,53,7735
2020-11-29,Drenthe,22,Ziekenhuisopname,0,204
2020-11-29,Overijssel,23,Overleden,0,533
2020-11-29,Overijssel,23,Totaal,456,31148
2020-11-29,Overijssel,23,Ziekenhuisopname,0,735
2020-11-29,Flevoland,24,Overleden,0,137
2020-11-29,Flevoland,24,Totaal,113,10996
2020-11-29,Flevoland,24,Ziekenhuisopname,2,390
2020-11-29,Gelderland,25,Overleden,0,1051
2020-11-29,Gelderland,25,Totaal,749,51737
2020-11-29,Gelderland,25,Ziekenhuisopname,9,2027
2020-11-29,Utrecht,26,Overleden,6,680
2020-11-29,Utrecht,26,Totaal,427,43745
2020-11-29,Utrecht,26,Ziekenhuisopname,4,1412
2020-11-29,Noord-Holland,27,Overleden,1,1286
2020-11-29,Noord-Holland,27,Totaal,878,93721
2020-11-29,Noord-Holland,27,Ziekenhuisopname,11,2731
2020-11-29,Zuid-Holland,28,Overleden,7,2328
2020-11-29,Zuid-Holland,28,Totaal,1319,146512
2020-11-29,Zuid-Holland,28,Ziekenhuisopname,29,4148
2020-11-29,Zeeland,29,Overleden,0,101
2020-11-29,Zeeland,29,Totaal,74,6215
2020-11-29,Zeeland,29,Ziekenhuisopname,1,233
2020-11-29,Noord-Brabant,30,Overleden,8,2034
2020-11-29,Noord-Brabant,30,Totaal,947,82310
2020-11-29,Noord-Brabant,30,Ziekenhuisopname,10,3457
2020-11-29,Limburg,31,Overleden,1,881
2020-11-29,Limburg,31,Totaal,337,24802
2020-11-29,Limburg,31,Ziekenhuisopname,5,1776
