Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-12,,-1,Overleden,0,33
2021-03-12,,-1,Totaal,67,4178
2021-03-12,,-1,Ziekenhuisopname,-1,112
2021-03-12,Groningen,20,Overleden,1,193
2021-03-12,Groningen,20,Totaal,152,24411
2021-03-12,Groningen,20,Ziekenhuisopname,0,281
2021-03-12,Friesland,21,Overleden,0,421
2021-03-12,Friesland,21,Totaal,157,28250
2021-03-12,Friesland,21,Ziekenhuisopname,0,375
2021-03-12,Drenthe,22,Overleden,1,314
2021-03-12,Drenthe,22,Totaal,127,23297
2021-03-12,Drenthe,22,Ziekenhuisopname,5,406
2021-03-12,Overijssel,23,Overleden,2,1044
2021-03-12,Overijssel,23,Totaal,316,78812
2021-03-12,Overijssel,23,Ziekenhuisopname,5,1167
2021-03-12,Flevoland,24,Overleden,0,219
2021-03-12,Flevoland,24,Totaal,97,26809
2021-03-12,Flevoland,24,Ziekenhuisopname,0,547
2021-03-12,Gelderland,25,Overleden,-1,1850
2021-03-12,Gelderland,25,Totaal,598,127428
2021-03-12,Gelderland,25,Ziekenhuisopname,7,2587
2021-03-12,Utrecht,26,Overleden,4,1172
2021-03-12,Utrecht,26,Totaal,428,90529
2021-03-12,Utrecht,26,Ziekenhuisopname,8,2109
2021-03-12,Noord-Holland,27,Overleden,4,2311
2021-03-12,Noord-Holland,27,Totaal,1285,198224
2021-03-12,Noord-Holland,27,Ziekenhuisopname,11,3853
2021-03-12,Zuid-Holland,28,Overleden,7,3862
2021-03-12,Zuid-Holland,28,Totaal,1342,268728
2021-03-12,Zuid-Holland,28,Ziekenhuisopname,16,6421
2021-03-12,Zeeland,29,Overleden,1,200
2021-03-12,Zeeland,29,Totaal,126,17786
2021-03-12,Zeeland,29,Ziekenhuisopname,21,526
2021-03-12,Noord-Brabant,30,Overleden,3,2921
2021-03-12,Noord-Brabant,30,Totaal,967,179585
2021-03-12,Noord-Brabant,30,Ziekenhuisopname,4,4346
2021-03-12,Limburg,31,Overleden,4,1471
2021-03-12,Limburg,31,Totaal,359,74681
2021-03-12,Limburg,31,Ziekenhuisopname,3,2270
