Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-23,,-1,Overleden,-1,31
2020-12-23,,-1,Totaal,2,3509
2020-12-23,,-1,Ziekenhuisopname,0,111
2020-12-23,Groningen,20,Overleden,1,71
2020-12-23,Groningen,20,Totaal,241,13106
2020-12-23,Groningen,20,Ziekenhuisopname,2,177
2020-12-23,Friesland,21,Overleden,0,151
2020-12-23,Friesland,21,Totaal,225,12862
2020-12-23,Friesland,21,Ziekenhuisopname,0,232
2020-12-23,Drenthe,22,Overleden,2,124
2020-12-23,Drenthe,22,Totaal,215,11588
2020-12-23,Drenthe,22,Ziekenhuisopname,1,247
2020-12-23,Overijssel,23,Overleden,10,618
2020-12-23,Overijssel,23,Totaal,696,46765
2020-12-23,Overijssel,23,Ziekenhuisopname,11,841
2020-12-23,Flevoland,24,Overleden,0,153
2020-12-23,Flevoland,24,Totaal,371,17291
2020-12-23,Flevoland,24,Ziekenhuisopname,3,436
2020-12-23,Gelderland,25,Overleden,19,1208
2020-12-23,Gelderland,25,Totaal,1403,77551
2020-12-23,Gelderland,25,Ziekenhuisopname,5,2171
2020-12-23,Utrecht,26,Overleden,4,809
2020-12-23,Utrecht,26,Totaal,819,61264
2020-12-23,Utrecht,26,Ziekenhuisopname,7,1587
2020-12-23,Noord-Holland,27,Overleden,20,1520
2020-12-23,Noord-Holland,27,Totaal,1734,124682
2020-12-23,Noord-Holland,27,Ziekenhuisopname,15,2989
2020-12-23,Zuid-Holland,28,Overleden,20,2675
2020-12-23,Zuid-Holland,28,Totaal,1959,187692
2020-12-23,Zuid-Holland,28,Ziekenhuisopname,35,4650
2020-12-23,Zeeland,29,Overleden,0,116
2020-12-23,Zeeland,29,Totaal,223,9263
2020-12-23,Zeeland,29,Ziekenhuisopname,0,268
2020-12-23,Noord-Brabant,30,Overleden,22,2295
2020-12-23,Noord-Brabant,30,Totaal,1408,114029
2020-12-23,Noord-Brabant,30,Ziekenhuisopname,7,3730
2020-12-23,Limburg,31,Overleden,7,966
2020-12-23,Limburg,31,Totaal,1092,41469
2020-12-23,Limburg,31,Ziekenhuisopname,8,1881
