Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-14,,-1,Overleden,0,18
2020-07-14,,-1,Totaal,-2,493
2020-07-14,,-1,Ziekenhuisopname,0,61
2020-07-14,Groningen,20,Overleden,0,17
2020-07-14,Groningen,20,Totaal,0,367
2020-07-14,Groningen,20,Ziekenhuisopname,0,74
2020-07-14,Friesland,21,Overleden,0,69
2020-07-14,Friesland,21,Totaal,1,639
2020-07-14,Friesland,21,Ziekenhuisopname,0,130
2020-07-14,Drenthe,22,Overleden,0,41
2020-07-14,Drenthe,22,Totaal,0,532
2020-07-14,Drenthe,22,Ziekenhuisopname,0,117
2020-07-14,Overijssel,23,Overleden,0,311
2020-07-14,Overijssel,23,Totaal,1,3126
2020-07-14,Overijssel,23,Ziekenhuisopname,0,546
2020-07-14,Flevoland,24,Overleden,0,92
2020-07-14,Flevoland,24,Totaal,0,982
2020-07-14,Flevoland,24,Ziekenhuisopname,0,264
2020-07-14,Gelderland,25,Overleden,0,686
2020-07-14,Gelderland,25,Totaal,8,6525
2020-07-14,Gelderland,25,Ziekenhuisopname,1,1516
2020-07-14,Utrecht,26,Overleden,0,428
2020-07-14,Utrecht,26,Totaal,8,4100
2020-07-14,Utrecht,26,Ziekenhuisopname,1,882
2020-07-14,Noord-Holland,27,Overleden,-1,817
2020-07-14,Noord-Holland,27,Totaal,8,7402
2020-07-14,Noord-Holland,27,Ziekenhuisopname,-1,1638
2020-07-14,Zuid-Holland,28,Overleden,0,1302
2020-07-14,Zuid-Holland,28,Totaal,52,11642
2020-07-14,Zuid-Holland,28,Ziekenhuisopname,1,2193
2020-07-14,Zeeland,29,Overleden,0,69
2020-07-14,Zeeland,29,Totaal,7,751
2020-07-14,Zeeland,29,Ziekenhuisopname,0,150
2020-07-14,Noord-Brabant,30,Overleden,-2,1535
2020-07-14,Noord-Brabant,30,Totaal,-21,9709
2020-07-14,Noord-Brabant,30,Ziekenhuisopname,-2,2761
2020-07-14,Limburg,31,Overleden,1,750
2020-07-14,Limburg,31,Totaal,-9,4878
2020-07-14,Limburg,31,Ziekenhuisopname,-2,1560
