Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-30,,-1,Overleden,0,7
2020-03-30,,-1,Totaal,-2,179
2020-03-30,,-1,Ziekenhuisopname,-1,27
2020-03-30,Groningen,20,Overleden,0,1
2020-03-30,Groningen,20,Totaal,6,147
2020-03-30,Groningen,20,Ziekenhuisopname,4,37
2020-03-30,Friesland,21,Overleden,2,6
2020-03-30,Friesland,21,Totaal,5,124
2020-03-30,Friesland,21,Ziekenhuisopname,4,60
2020-03-30,Drenthe,22,Overleden,0,3
2020-03-30,Drenthe,22,Totaal,4,116
2020-03-30,Drenthe,22,Ziekenhuisopname,4,30
2020-03-30,Overijssel,23,Overleden,2,39
2020-03-30,Overijssel,23,Totaal,57,645
2020-03-30,Overijssel,23,Ziekenhuisopname,20,171
2020-03-30,Flevoland,24,Overleden,0,5
2020-03-30,Flevoland,24,Totaal,7,142
2020-03-30,Flevoland,24,Ziekenhuisopname,9,86
2020-03-30,Gelderland,25,Overleden,18,93
2020-03-30,Gelderland,25,Totaal,102,1356
2020-03-30,Gelderland,25,Ziekenhuisopname,56,494
2020-03-30,Utrecht,26,Overleden,1,42
2020-03-30,Utrecht,26,Totaal,74,962
2020-03-30,Utrecht,26,Ziekenhuisopname,33,212
2020-03-30,Noord-Holland,27,Overleden,12,76
2020-03-30,Noord-Holland,27,Totaal,146,1661
2020-03-30,Noord-Holland,27,Ziekenhuisopname,53,569
2020-03-30,Zuid-Holland,28,Overleden,7,57
2020-03-30,Zuid-Holland,28,Totaal,143,1793
2020-03-30,Zuid-Holland,28,Ziekenhuisopname,53,621
2020-03-30,Zeeland,29,Overleden,2,10
2020-03-30,Zeeland,29,Totaal,14,147
2020-03-30,Zeeland,29,Ziekenhuisopname,6,72
2020-03-30,Noord-Brabant,30,Overleden,29,368
2020-03-30,Noord-Brabant,30,Totaal,214,3191
2020-03-30,Noord-Brabant,30,Ziekenhuisopname,213,1115
2020-03-30,Limburg,31,Overleden,20,157
2020-03-30,Limburg,31,Totaal,114,1287
2020-03-30,Limburg,31,Ziekenhuisopname,53,496
