Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-12,,-1,Overleden,0,32
2021-02-12,,-1,Totaal,21,3615
2021-02-12,,-1,Ziekenhuisopname,0,108
2021-02-12,Groningen,20,Overleden,0,161
2021-02-12,Groningen,20,Totaal,156,20379
2021-02-12,Groningen,20,Ziekenhuisopname,1,238
2021-02-12,Friesland,21,Overleden,4,331
2021-02-12,Friesland,21,Totaal,202,23485
2021-02-12,Friesland,21,Ziekenhuisopname,4,324
2021-02-12,Drenthe,22,Overleden,4,269
2021-02-12,Drenthe,22,Totaal,170,19752
2021-02-12,Drenthe,22,Ziekenhuisopname,3,344
2021-02-12,Overijssel,23,Overleden,4,994
2021-02-12,Overijssel,23,Totaal,219,72334
2021-02-12,Overijssel,23,Ziekenhuisopname,1,1084
2021-02-12,Flevoland,24,Overleden,0,199
2021-02-12,Flevoland,24,Totaal,98,24650
2021-02-12,Flevoland,24,Ziekenhuisopname,1,509
2021-02-12,Gelderland,25,Overleden,10,1734
2021-02-12,Gelderland,25,Totaal,383,116010
2021-02-12,Gelderland,25,Ziekenhuisopname,3,2487
2021-02-12,Utrecht,26,Overleden,7,1070
2021-02-12,Utrecht,26,Totaal,331,81783
2021-02-12,Utrecht,26,Ziekenhuisopname,7,1921
2021-02-12,Noord-Holland,27,Overleden,3,2104
2021-02-12,Noord-Holland,27,Totaal,826,172687
2021-02-12,Noord-Holland,27,Ziekenhuisopname,13,3560
2021-02-12,Zuid-Holland,28,Overleden,10,3545
2021-02-12,Zuid-Holland,28,Totaal,846,243176
2021-02-12,Zuid-Holland,28,Ziekenhuisopname,23,5831
2021-02-12,Zeeland,29,Overleden,3,166
2021-02-12,Zeeland,29,Totaal,75,15192
2021-02-12,Zeeland,29,Ziekenhuisopname,20,446
2021-02-12,Noord-Brabant,30,Overleden,13,2759
2021-02-12,Noord-Brabant,30,Totaal,692,159649
2021-02-12,Noord-Brabant,30,Ziekenhuisopname,6,4170
2021-02-12,Limburg,31,Overleden,7,1353
2021-02-12,Limburg,31,Totaal,312,67123
2021-02-12,Limburg,31,Ziekenhuisopname,1,2176
