Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-04-17,,-1,Overleden,0,34
2021-04-17,,-1,Totaal,69,5259
2021-04-17,,-1,Ziekenhuisopname,0,127
2021-04-17,Groningen,20,Overleden,1,216
2021-04-17,Groningen,20,Totaal,134,29347
2021-04-17,Groningen,20,Ziekenhuisopname,2,319
2021-04-17,Friesland,21,Overleden,1,459
2021-04-17,Friesland,21,Totaal,234,36406
2021-04-17,Friesland,21,Ziekenhuisopname,0,441
2021-04-17,Drenthe,22,Overleden,0,338
2021-04-17,Drenthe,22,Totaal,120,29091
2021-04-17,Drenthe,22,Ziekenhuisopname,2,481
2021-04-17,Overijssel,23,Overleden,4,1096
2021-04-17,Overijssel,23,Totaal,369,91555
2021-04-17,Overijssel,23,Ziekenhuisopname,3,1246
2021-04-17,Flevoland,24,Overleden,0,228
2021-04-17,Flevoland,24,Totaal,159,31531
2021-04-17,Flevoland,24,Ziekenhuisopname,5,601
2021-04-17,Gelderland,25,Overleden,4,1933
2021-04-17,Gelderland,25,Totaal,1204,154886
2021-04-17,Gelderland,25,Ziekenhuisopname,6,2760
2021-04-17,Utrecht,26,Overleden,1,1217
2021-04-17,Utrecht,26,Totaal,617,108006
2021-04-17,Utrecht,26,Ziekenhuisopname,10,2414
2021-04-17,Noord-Holland,27,Overleden,3,2478
2021-04-17,Noord-Holland,27,Totaal,1160,238627
2021-04-17,Noord-Holland,27,Ziekenhuisopname,11,4277
2021-04-17,Zuid-Holland,28,Overleden,7,4078
2021-04-17,Zuid-Holland,28,Totaal,2065,331644
2021-04-17,Zuid-Holland,28,Ziekenhuisopname,30,7279
2021-04-17,Zeeland,29,Overleden,0,230
2021-04-17,Zeeland,29,Totaal,222,23502
2021-04-17,Zeeland,29,Ziekenhuisopname,3,660
2021-04-17,Noord-Brabant,30,Overleden,2,3033
2021-04-17,Noord-Brabant,30,Totaal,1201,220493
2021-04-17,Noord-Brabant,30,Ziekenhuisopname,6,4610
2021-04-17,Limburg,31,Overleden,7,1547
2021-04-17,Limburg,31,Totaal,721,92527
2021-04-17,Limburg,31,Ziekenhuisopname,5,2424
