Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-02,,-1,Overleden,,
2020-04-02,,-1,Totaal,,
2020-04-02,,-1,Ziekenhuisopname,6,77
2020-04-02,Groningen,20,Overleden,,
2020-04-02,Groningen,20,Totaal,,
2020-04-02,Groningen,20,Ziekenhuisopname,2,45
2020-04-02,Friesland,21,Overleden,,
2020-04-02,Friesland,21,Totaal,,
2020-04-02,Friesland,21,Ziekenhuisopname,5,77
2020-04-02,Drenthe,22,Overleden,,
2020-04-02,Drenthe,22,Totaal,,
2020-04-02,Drenthe,22,Ziekenhuisopname,1,44
2020-04-02,Overijssel,23,Overleden,,
2020-04-02,Overijssel,23,Totaal,,
2020-04-02,Overijssel,23,Ziekenhuisopname,32,309
2020-04-02,Flevoland,24,Overleden,,
2020-04-02,Flevoland,24,Totaal,,
2020-04-02,Flevoland,24,Ziekenhuisopname,18,124
2020-04-02,Gelderland,25,Overleden,,
2020-04-02,Gelderland,25,Totaal,,
2020-04-02,Gelderland,25,Ziekenhuisopname,40,647
2020-04-02,Utrecht,26,Overleden,,
2020-04-02,Utrecht,26,Totaal,,
2020-04-02,Utrecht,26,Ziekenhuisopname,37,363
2020-04-02,Noord-Holland,27,Overleden,,
2020-04-02,Noord-Holland,27,Totaal,,
2020-04-02,Noord-Holland,27,Ziekenhuisopname,42,788
2020-04-02,Zuid-Holland,28,Overleden,,
2020-04-02,Zuid-Holland,28,Totaal,,
2020-04-02,Zuid-Holland,28,Ziekenhuisopname,70,852
2020-04-02,Zeeland,29,Overleden,,
2020-04-02,Zeeland,29,Totaal,,
2020-04-02,Zeeland,29,Ziekenhuisopname,4,90
2020-04-02,Noord-Brabant,30,Overleden,,
2020-04-02,Noord-Brabant,30,Totaal,,
2020-04-02,Noord-Brabant,30,Ziekenhuisopname,99,1540
2020-04-02,Limburg,31,Overleden,,
2020-04-02,Limburg,31,Totaal,,
2020-04-02,Limburg,31,Ziekenhuisopname,269,828
