Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-01-22,,-1,Overleden,0,31
2021-01-22,,-1,Totaal,9,3646
2021-01-22,,-1,Ziekenhuisopname,0,108
2021-01-22,Groningen,20,Overleden,1,131
2021-01-22,Groningen,20,Totaal,215,18027
2021-01-22,Groningen,20,Ziekenhuisopname,0,207
2021-01-22,Friesland,21,Overleden,7,234
2021-01-22,Friesland,21,Totaal,233,19822
2021-01-22,Friesland,21,Ziekenhuisopname,0,276
2021-01-22,Drenthe,22,Overleden,2,227
2021-01-22,Drenthe,22,Totaal,136,17512
2021-01-22,Drenthe,22,Ziekenhuisopname,1,307
2021-01-22,Overijssel,23,Overleden,2,901
2021-01-22,Overijssel,23,Totaal,474,66831
2021-01-22,Overijssel,23,Ziekenhuisopname,2,1026
2021-01-22,Flevoland,24,Overleden,1,185
2021-01-22,Flevoland,24,Totaal,75,22959
2021-01-22,Flevoland,24,Ziekenhuisopname,1,487
2021-01-22,Gelderland,25,Overleden,8,1573
2021-01-22,Gelderland,25,Totaal,651,107187
2021-01-22,Gelderland,25,Ziekenhuisopname,7,2397
2021-01-22,Utrecht,26,Overleden,3,990
2021-01-22,Utrecht,26,Totaal,367,76304
2021-01-22,Utrecht,26,Ziekenhuisopname,11,1783
2021-01-22,Noord-Holland,27,Overleden,12,1925
2021-01-22,Noord-Holland,27,Totaal,867,158189
2021-01-22,Noord-Holland,27,Ziekenhuisopname,7,3333
2021-01-22,Zuid-Holland,28,Overleden,33,3236
2021-01-22,Zuid-Holland,28,Totaal,1158,227777
2021-01-22,Zuid-Holland,28,Ziekenhuisopname,30,5401
2021-01-22,Zeeland,29,Overleden,1,151
2021-01-22,Zeeland,29,Totaal,129,13414
2021-01-22,Zeeland,29,Ziekenhuisopname,0,361
2021-01-22,Noord-Brabant,30,Overleden,11,2593
2021-01-22,Noord-Brabant,30,Totaal,933,145503
2021-01-22,Noord-Brabant,30,Ziekenhuisopname,9,4012
2021-01-22,Limburg,31,Overleden,4,1235
2021-01-22,Limburg,31,Totaal,484,59830
2021-01-22,Limburg,31,Ziekenhuisopname,2,2088
