Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-30,,-1,Overleden,0,35
2021-03-30,,-1,Totaal,17,4631
2021-03-30,,-1,Ziekenhuisopname,0,123
2021-03-30,Groningen,20,Overleden,0,202
2021-03-30,Groningen,20,Totaal,103,27017
2021-03-30,Groningen,20,Ziekenhuisopname,1,297
2021-03-30,Friesland,21,Overleden,2,444
2021-03-30,Friesland,21,Totaal,175,32546
2021-03-30,Friesland,21,Ziekenhuisopname,4,410
2021-03-30,Drenthe,22,Overleden,3,324
2021-03-30,Drenthe,22,Totaal,151,26561
2021-03-30,Drenthe,22,Ziekenhuisopname,0,436
2021-03-30,Overijssel,23,Overleden,2,1072
2021-03-30,Overijssel,23,Totaal,245,84862
2021-03-30,Overijssel,23,Ziekenhuisopname,1,1202
2021-03-30,Flevoland,24,Overleden,0,225
2021-03-30,Flevoland,24,Totaal,134,29013
2021-03-30,Flevoland,24,Ziekenhuisopname,0,574
2021-03-30,Gelderland,25,Overleden,2,1890
2021-03-30,Gelderland,25,Totaal,688,140121
2021-03-30,Gelderland,25,Ziekenhuisopname,3,2670
2021-03-30,Utrecht,26,Overleden,2,1188
2021-03-30,Utrecht,26,Totaal,382,99005
2021-03-30,Utrecht,26,Ziekenhuisopname,8,2206
2021-03-30,Noord-Holland,27,Overleden,11,2406
2021-03-30,Noord-Holland,27,Totaal,861,219388
2021-03-30,Noord-Holland,27,Ziekenhuisopname,14,4069
2021-03-30,Zuid-Holland,28,Overleden,4,3989
2021-03-30,Zuid-Holland,28,Totaal,1604,298164
2021-03-30,Zuid-Holland,28,Ziekenhuisopname,22,6803
2021-03-30,Zeeland,29,Overleden,2,221
2021-03-30,Zeeland,29,Totaal,98,20616
2021-03-30,Zeeland,29,Ziekenhuisopname,1,602
2021-03-30,Noord-Brabant,30,Overleden,2,2986
2021-03-30,Noord-Brabant,30,Totaal,953,198656
2021-03-30,Noord-Brabant,30,Ziekenhuisopname,8,4477
2021-03-30,Limburg,31,Overleden,4,1512
2021-03-30,Limburg,31,Totaal,417,82164
2021-03-30,Limburg,31,Ziekenhuisopname,4,2331
