Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-16,,-1,Overleden,0,33
2021-03-16,,-1,Totaal,26,4332
2021-03-16,,-1,Ziekenhuisopname,0,112
2021-03-16,Groningen,20,Overleden,2,195
2021-03-16,Groningen,20,Totaal,120,24903
2021-03-16,Groningen,20,Ziekenhuisopname,1,283
2021-03-16,Friesland,21,Overleden,5,428
2021-03-16,Friesland,21,Totaal,192,29194
2021-03-16,Friesland,21,Ziekenhuisopname,-1,378
2021-03-16,Drenthe,22,Overleden,1,318
2021-03-16,Drenthe,22,Totaal,162,23926
2021-03-16,Drenthe,22,Ziekenhuisopname,0,413
2021-03-16,Overijssel,23,Overleden,1,1048
2021-03-16,Overijssel,23,Totaal,241,80010
2021-03-16,Overijssel,23,Ziekenhuisopname,2,1173
2021-03-16,Flevoland,24,Overleden,1,222
2021-03-16,Flevoland,24,Totaal,74,27157
2021-03-16,Flevoland,24,Ziekenhuisopname,2,554
2021-03-16,Gelderland,25,Overleden,2,1854
2021-03-16,Gelderland,25,Totaal,548,129740
2021-03-16,Gelderland,25,Ziekenhuisopname,6,2601
2021-03-16,Utrecht,26,Overleden,2,1176
2021-03-16,Utrecht,26,Totaal,236,91960
2021-03-16,Utrecht,26,Ziekenhuisopname,6,2127
2021-03-16,Noord-Holland,27,Overleden,3,2326
2021-03-16,Noord-Holland,27,Totaal,952,202529
2021-03-16,Noord-Holland,27,Ziekenhuisopname,18,3904
2021-03-16,Zuid-Holland,28,Overleden,5,3884
2021-03-16,Zuid-Holland,28,Totaal,1155,274129
2021-03-16,Zuid-Holland,28,Ziekenhuisopname,10,6493
2021-03-16,Zeeland,29,Overleden,4,206
2021-03-16,Zeeland,29,Totaal,97,18323
2021-03-16,Zeeland,29,Ziekenhuisopname,2,532
2021-03-16,Noord-Brabant,30,Overleden,1,2937
2021-03-16,Noord-Brabant,30,Totaal,841,183241
2021-03-16,Noord-Brabant,30,Ziekenhuisopname,10,4375
2021-03-16,Limburg,31,Overleden,4,1478
2021-03-16,Limburg,31,Totaal,255,75993
2021-03-16,Limburg,31,Ziekenhuisopname,2,2277
