Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-26,,-1,Overleden,-1,22
2020-10-26,,-1,Totaal,52,2140
2020-10-26,,-1,Ziekenhuisopname,1,85
2020-10-26,Groningen,20,Overleden,0,27
2020-10-26,Groningen,20,Totaal,109,5315
2020-10-26,Groningen,20,Ziekenhuisopname,1,117
2020-10-26,Friesland,21,Overleden,2,83
2020-10-26,Friesland,21,Totaal,208,5177
2020-10-26,Friesland,21,Ziekenhuisopname,1,170
2020-10-26,Drenthe,22,Overleden,2,74
2020-10-26,Drenthe,22,Totaal,142,4551
2020-10-26,Drenthe,22,Ziekenhuisopname,0,167
2020-10-26,Overijssel,23,Overleden,1,385
2020-10-26,Overijssel,23,Totaal,663,16113
2020-10-26,Overijssel,23,Ziekenhuisopname,3,622
2020-10-26,Flevoland,24,Overleden,0,106
2020-10-26,Flevoland,24,Totaal,137,5453
2020-10-26,Flevoland,24,Ziekenhuisopname,1,340
2020-10-26,Gelderland,25,Overleden,0,773
2020-10-26,Gelderland,25,Totaal,769,27960
2020-10-26,Gelderland,25,Ziekenhuisopname,8,1768
2020-10-26,Utrecht,26,Overleden,2,483
2020-10-26,Utrecht,26,Totaal,852,26447
2020-10-26,Utrecht,26,Ziekenhuisopname,2,1133
2020-10-26,Noord-Holland,27,Overleden,6,969
2020-10-26,Noord-Holland,27,Totaal,1540,58828
2020-10-26,Noord-Holland,27,Ziekenhuisopname,16,2284
2020-10-26,Zuid-Holland,28,Overleden,8,1620
2020-10-26,Zuid-Holland,28,Totaal,2903,88559
2020-10-26,Zuid-Holland,28,Ziekenhuisopname,34,3076
2020-10-26,Zeeland,29,Overleden,2,80
2020-10-26,Zeeland,29,Totaal,108,2888
2020-10-26,Zeeland,29,Ziekenhuisopname,0,168
2020-10-26,Noord-Brabant,30,Overleden,3,1661
2020-10-26,Noord-Brabant,30,Totaal,2216,44516
2020-10-26,Noord-Brabant,30,Ziekenhuisopname,6,3052
2020-10-26,Limburg,31,Overleden,1,789
2020-10-26,Limburg,31,Totaal,644,13650
2020-10-26,Limburg,31,Ziekenhuisopname,4,1648
