Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-25,,-1,Overleden,0,31
2020-12-25,,-1,Totaal,50,3590
2020-12-25,,-1,Ziekenhuisopname,0,110
2020-12-25,Groningen,20,Overleden,4,76
2020-12-25,Groningen,20,Totaal,278,13665
2020-12-25,Groningen,20,Ziekenhuisopname,1,182
2020-12-25,Friesland,21,Overleden,2,155
2020-12-25,Friesland,21,Totaal,278,13408
2020-12-25,Friesland,21,Ziekenhuisopname,1,235
2020-12-25,Drenthe,22,Overleden,6,130
2020-12-25,Drenthe,22,Totaal,281,12104
2020-12-25,Drenthe,22,Ziekenhuisopname,3,250
2020-12-25,Overijssel,23,Overleden,12,637
2020-12-25,Overijssel,23,Totaal,1316,49101
2020-12-25,Overijssel,23,Ziekenhuisopname,7,852
2020-12-25,Flevoland,24,Overleden,2,156
2020-12-25,Flevoland,24,Totaal,310,17928
2020-12-25,Flevoland,24,Ziekenhuisopname,3,442
2020-12-25,Gelderland,25,Overleden,17,1235
2020-12-25,Gelderland,25,Totaal,1525,80665
2020-12-25,Gelderland,25,Ziekenhuisopname,6,2190
2020-12-25,Utrecht,26,Overleden,7,824
2020-12-25,Utrecht,26,Totaal,1045,63114
2020-12-25,Utrecht,26,Ziekenhuisopname,8,1601
2020-12-25,Noord-Holland,27,Overleden,7,1548
2020-12-25,Noord-Holland,27,Totaal,1613,128145
2020-12-25,Noord-Holland,27,Ziekenhuisopname,10,3025
2020-12-25,Zuid-Holland,28,Overleden,22,2709
2020-12-25,Zuid-Holland,28,Totaal,2133,192198
2020-12-25,Zuid-Holland,28,Ziekenhuisopname,22,4689
2020-12-25,Zeeland,29,Overleden,1,118
2020-12-25,Zeeland,29,Totaal,218,9693
2020-12-25,Zeeland,29,Ziekenhuisopname,9,278
2020-12-25,Noord-Brabant,30,Overleden,12,2319
2020-12-25,Noord-Brabant,30,Totaal,1607,117197
2020-12-25,Noord-Brabant,30,Ziekenhuisopname,11,3751
2020-12-25,Limburg,31,Overleden,6,986
2020-12-25,Limburg,31,Totaal,833,43249
2020-12-25,Limburg,31,Ziekenhuisopname,6,1894
