Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-16,,-1,Overleden,0,32
2020-12-16,,-1,Totaal,49,3291
2020-12-16,,-1,Ziekenhuisopname,1,110
2020-12-16,Groningen,20,Overleden,2,60
2020-12-16,Groningen,20,Totaal,286,11179
2020-12-16,Groningen,20,Ziekenhuisopname,1,163
2020-12-16,Friesland,21,Overleden,1,147
2020-12-16,Friesland,21,Totaal,220,11070
2020-12-16,Friesland,21,Ziekenhuisopname,2,221
2020-12-16,Drenthe,22,Overleden,1,119
2020-12-16,Drenthe,22,Totaal,233,9740
2020-12-16,Drenthe,22,Ziekenhuisopname,3,238
2020-12-16,Overijssel,23,Overleden,4,585
2020-12-16,Overijssel,23,Totaal,827,39878
2020-12-16,Overijssel,23,Ziekenhuisopname,10,801
2020-12-16,Flevoland,24,Overleden,1,151
2020-12-16,Flevoland,24,Totaal,381,14805
2020-12-16,Flevoland,24,Ziekenhuisopname,2,420
2020-12-16,Gelderland,25,Overleden,6,1149
2020-12-16,Gelderland,25,Totaal,1524,66672
2020-12-16,Gelderland,25,Ziekenhuisopname,3,2109
2020-12-16,Utrecht,26,Overleden,7,766
2020-12-16,Utrecht,26,Totaal,1111,54806
2020-12-16,Utrecht,26,Ziekenhuisopname,5,1534
2020-12-16,Noord-Holland,27,Overleden,18,1441
2020-12-16,Noord-Holland,27,Totaal,1671,112265
2020-12-16,Noord-Holland,27,Ziekenhuisopname,11,2888
2020-12-16,Zuid-Holland,28,Overleden,15,2548
2020-12-16,Zuid-Holland,28,Totaal,2045,171924
2020-12-16,Zuid-Holland,28,Ziekenhuisopname,15,4461
2020-12-16,Zeeland,29,Overleden,0,109
2020-12-16,Zeeland,29,Totaal,139,7884
2020-12-16,Zeeland,29,Ziekenhuisopname,0,263
2020-12-16,Noord-Brabant,30,Overleden,21,2200
2020-12-16,Noord-Brabant,30,Totaal,1912,101977
2020-12-16,Noord-Brabant,30,Ziekenhuisopname,12,3638
2020-12-16,Limburg,31,Overleden,2,939
2020-12-16,Limburg,31,Totaal,771,34255
2020-12-16,Limburg,31,Ziekenhuisopname,1,1838
