Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-12,,-1,Overleden,0,32
2020-12-12,,-1,Totaal,5,3186
2020-12-12,,-1,Ziekenhuisopname,0,109
2020-12-12,Groningen,20,Overleden,0,58
2020-12-12,Groningen,20,Totaal,168,10293
2020-12-12,Groningen,20,Ziekenhuisopname,0,157
2020-12-12,Friesland,21,Overleden,2,145
2020-12-12,Friesland,21,Totaal,166,10294
2020-12-12,Friesland,21,Ziekenhuisopname,1,218
2020-12-12,Drenthe,22,Overleden,0,117
2020-12-12,Drenthe,22,Totaal,128,8957
2020-12-12,Drenthe,22,Ziekenhuisopname,4,226
2020-12-12,Overijssel,23,Overleden,3,575
2020-12-12,Overijssel,23,Totaal,682,37243
2020-12-12,Overijssel,23,Ziekenhuisopname,7,783
2020-12-12,Flevoland,24,Overleden,0,149
2020-12-12,Flevoland,24,Totaal,293,13515
2020-12-12,Flevoland,24,Ziekenhuisopname,4,411
2020-12-12,Gelderland,25,Overleden,6,1125
2020-12-12,Gelderland,25,Totaal,883,62098
2020-12-12,Gelderland,25,Ziekenhuisopname,3,2086
2020-12-12,Utrecht,26,Overleden,3,748
2020-12-12,Utrecht,26,Totaal,813,51279
2020-12-12,Utrecht,26,Ziekenhuisopname,5,1502
2020-12-12,Noord-Holland,27,Overleden,3,1388
2020-12-12,Noord-Holland,27,Totaal,1422,106914
2020-12-12,Noord-Holland,27,Ziekenhuisopname,14,2848
2020-12-12,Zuid-Holland,28,Overleden,18,2509
2020-12-12,Zuid-Holland,28,Totaal,2139,165167
2020-12-12,Zuid-Holland,28,Ziekenhuisopname,20,4390
2020-12-12,Zeeland,29,Overleden,0,105
2020-12-12,Zeeland,29,Totaal,151,7435
2020-12-12,Zeeland,29,Ziekenhuisopname,1,253
2020-12-12,Noord-Brabant,30,Overleden,7,2143
2020-12-12,Noord-Brabant,30,Totaal,1447,96028
2020-12-12,Noord-Brabant,30,Ziekenhuisopname,12,3592
2020-12-12,Limburg,31,Overleden,11,925
2020-12-12,Limburg,31,Totaal,783,31194
2020-12-12,Limburg,31,Ziekenhuisopname,6,1821
