Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-20,,-1,Overleden,0,32
2021-02-20,,-1,Totaal,21,3721
2021-02-20,,-1,Ziekenhuisopname,0,109
2021-02-20,Groningen,20,Overleden,4,171
2021-02-20,Groningen,20,Totaal,170,21446
2021-02-20,Groningen,20,Ziekenhuisopname,1,251
2021-02-20,Friesland,21,Overleden,3,370
2021-02-20,Friesland,21,Totaal,196,24825
2021-02-20,Friesland,21,Ziekenhuisopname,6,348
2021-02-20,Drenthe,22,Overleden,0,276
2021-02-20,Drenthe,22,Totaal,156,20826
2021-02-20,Drenthe,22,Ziekenhuisopname,3,362
2021-02-20,Overijssel,23,Overleden,4,1017
2021-02-20,Overijssel,23,Totaal,246,73990
2021-02-20,Overijssel,23,Ziekenhuisopname,6,1121
2021-02-20,Flevoland,24,Overleden,1,206
2021-02-20,Flevoland,24,Totaal,86,25181
2021-02-20,Flevoland,24,Ziekenhuisopname,1,519
2021-02-20,Gelderland,25,Overleden,6,1776
2021-02-20,Gelderland,25,Totaal,466,118762
2021-02-20,Gelderland,25,Ziekenhuisopname,1,2516
2021-02-20,Utrecht,26,Overleden,7,1107
2021-02-20,Utrecht,26,Totaal,278,83834
2021-02-20,Utrecht,26,Ziekenhuisopname,8,1962
2021-02-20,Noord-Holland,27,Overleden,8,2198
2021-02-20,Noord-Holland,27,Totaal,847,178796
2021-02-20,Noord-Holland,27,Ziekenhuisopname,8,3643
2021-02-20,Zuid-Holland,28,Overleden,9,3643
2021-02-20,Zuid-Holland,28,Totaal,815,249143
2021-02-20,Zuid-Holland,28,Ziekenhuisopname,40,6002
2021-02-20,Zeeland,29,Overleden,0,170
2021-02-20,Zeeland,29,Totaal,105,15831
2021-02-20,Zeeland,29,Ziekenhuisopname,1,455
2021-02-20,Noord-Brabant,30,Overleden,10,2826
2021-02-20,Noord-Brabant,30,Totaal,815,164506
2021-02-20,Noord-Brabant,30,Ziekenhuisopname,12,4234
2021-02-20,Limburg,31,Overleden,10,1397
2021-02-20,Limburg,31,Totaal,337,69232
2021-02-20,Limburg,31,Ziekenhuisopname,4,2203
