Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-01-02,,-1,Overleden,0,34
2021-01-02,,-1,Totaal,25,3725
2021-01-02,,-1,Ziekenhuisopname,0,113
2021-01-02,Groningen,20,Overleden,2,99
2021-01-02,Groningen,20,Totaal,173,15428
2021-01-02,Groningen,20,Ziekenhuisopname,1,203
2021-01-02,Friesland,21,Overleden,4,181
2021-01-02,Friesland,21,Totaal,286,15321
2021-01-02,Friesland,21,Ziekenhuisopname,1,244
2021-01-02,Drenthe,22,Overleden,0,140
2021-01-02,Drenthe,22,Totaal,215,13932
2021-01-02,Drenthe,22,Ziekenhuisopname,6,270
2021-01-02,Overijssel,23,Overleden,5,699
2021-01-02,Overijssel,23,Totaal,738,55657
2021-01-02,Overijssel,23,Ziekenhuisopname,8,906
2021-01-02,Flevoland,24,Overleden,0,157
2021-01-02,Flevoland,24,Totaal,292,19994
2021-01-02,Flevoland,24,Ziekenhuisopname,0,457
2021-01-02,Gelderland,25,Overleden,7,1327
2021-01-02,Gelderland,25,Totaal,1314,90859
2021-01-02,Gelderland,25,Ziekenhuisopname,10,2269
2021-01-02,Utrecht,26,Overleden,4,874
2021-01-02,Utrecht,26,Totaal,648,68113
2021-01-02,Utrecht,26,Ziekenhuisopname,1,1648
2021-01-02,Noord-Holland,27,Overleden,5,1657
2021-01-02,Noord-Holland,27,Totaal,1340,139116
2021-01-02,Noord-Holland,27,Ziekenhuisopname,9,3131
2021-01-02,Zuid-Holland,28,Overleden,0,2840
2021-01-02,Zuid-Holland,28,Totaal,1611,205271
2021-01-02,Zuid-Holland,28,Ziekenhuisopname,9,4878
2021-01-02,Zeeland,29,Overleden,0,129
2021-01-02,Zeeland,29,Totaal,167,10796
2021-01-02,Zeeland,29,Ziekenhuisopname,0,303
2021-01-02,Noord-Brabant,30,Overleden,5,2398
2021-01-02,Noord-Brabant,30,Totaal,1054,126821
2021-01-02,Noord-Brabant,30,Ziekenhuisopname,7,3831
2021-01-02,Limburg,31,Overleden,4,1030
2021-01-02,Limburg,31,Totaal,738,48732
2021-01-02,Limburg,31,Ziekenhuisopname,5,1958
