Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-22,,-1,Overleden,1,22
2020-10-22,,-1,Totaal,36,1905
2020-10-22,,-1,Ziekenhuisopname,0,84
2020-10-22,Groningen,20,Overleden,0,24
2020-10-22,Groningen,20,Totaal,122,4897
2020-10-22,Groningen,20,Ziekenhuisopname,4,112
2020-10-22,Friesland,21,Overleden,0,76
2020-10-22,Friesland,21,Totaal,132,4558
2020-10-22,Friesland,21,Ziekenhuisopname,2,168
2020-10-22,Drenthe,22,Overleden,1,70
2020-10-22,Drenthe,22,Totaal,151,3968
2020-10-22,Drenthe,22,Ziekenhuisopname,1,162
2020-10-22,Overijssel,23,Overleden,2,377
2020-10-22,Overijssel,23,Totaal,482,12922
2020-10-22,Overijssel,23,Ziekenhuisopname,4,618
2020-10-22,Flevoland,24,Overleden,0,106
2020-10-22,Flevoland,24,Totaal,195,4703
2020-10-22,Flevoland,24,Ziekenhuisopname,4,335
2020-10-22,Gelderland,25,Overleden,5,763
2020-10-22,Gelderland,25,Totaal,737,24760
2020-10-22,Gelderland,25,Ziekenhuisopname,11,1730
2020-10-22,Utrecht,26,Overleden,4,474
2020-10-22,Utrecht,26,Totaal,882,22779
2020-10-22,Utrecht,26,Ziekenhuisopname,5,1098
2020-10-22,Noord-Holland,27,Overleden,10,945
2020-10-22,Noord-Holland,27,Totaal,1771,52071
2020-10-22,Noord-Holland,27,Ziekenhuisopname,24,2200
2020-10-22,Zuid-Holland,28,Overleden,17,1574
2020-10-22,Zuid-Holland,28,Totaal,3028,77132
2020-10-22,Zuid-Holland,28,Ziekenhuisopname,33,2949
2020-10-22,Zeeland,29,Overleden,0,78
2020-10-22,Zeeland,29,Totaal,50,2555
2020-10-22,Zeeland,29,Ziekenhuisopname,0,163
2020-10-22,Noord-Brabant,30,Overleden,5,1631
2020-10-22,Noord-Brabant,30,Totaal,1266,38327
2020-10-22,Noord-Brabant,30,Ziekenhuisopname,15,2992
2020-10-22,Limburg,31,Overleden,1,779
2020-10-22,Limburg,31,Totaal,419,11828
2020-10-22,Limburg,31,Ziekenhuisopname,7,1629
