Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-11-25,,-1,Overleden,0,27
2020-11-25,,-1,Totaal,3,2909
2020-11-25,,-1,Ziekenhuisopname,-2,101
2020-11-25,Groningen,20,Overleden,0,48
2020-11-25,Groningen,20,Totaal,64,8001
2020-11-25,Groningen,20,Ziekenhuisopname,2,143
2020-11-25,Friesland,21,Overleden,3,128
2020-11-25,Friesland,21,Totaal,95,8198
2020-11-25,Friesland,21,Ziekenhuisopname,2,199
2020-11-25,Drenthe,22,Overleden,0,106
2020-11-25,Drenthe,22,Totaal,82,7426
2020-11-25,Drenthe,22,Ziekenhuisopname,0,203
2020-11-25,Overijssel,23,Overleden,5,518
2020-11-25,Overijssel,23,Totaal,309,29692
2020-11-25,Overijssel,23,Ziekenhuisopname,1,718
2020-11-25,Flevoland,24,Overleden,2,129
2020-11-25,Flevoland,24,Totaal,164,10328
2020-11-25,Flevoland,24,Ziekenhuisopname,1,382
2020-11-25,Gelderland,25,Overleden,9,1025
2020-11-25,Gelderland,25,Totaal,559,49336
2020-11-25,Gelderland,25,Ziekenhuisopname,5,2006
2020-11-25,Utrecht,26,Overleden,3,654
2020-11-25,Utrecht,26,Totaal,380,42039
2020-11-25,Utrecht,26,Ziekenhuisopname,7,1393
2020-11-25,Noord-Holland,27,Overleden,5,1250
2020-11-25,Noord-Holland,27,Totaal,725,90523
2020-11-25,Noord-Holland,27,Ziekenhuisopname,11,2694
2020-11-25,Zuid-Holland,28,Overleden,31,2253
2020-11-25,Zuid-Holland,28,Totaal,1363,141766
2020-11-25,Zuid-Holland,28,Ziekenhuisopname,32,4042
2020-11-25,Zeeland,29,Overleden,1,100
2020-11-25,Zeeland,29,Totaal,77,5892
2020-11-25,Zeeland,29,Ziekenhuisopname,2,229
2020-11-25,Noord-Brabant,30,Overleden,12,2006
2020-11-25,Noord-Brabant,30,Totaal,877,79007
2020-11-25,Noord-Brabant,30,Ziekenhuisopname,10,3411
2020-11-25,Limburg,31,Overleden,3,865
2020-11-25,Limburg,31,Totaal,211,23536
2020-11-25,Limburg,31,Ziekenhuisopname,3,1762
