Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-08-12,,-1,Overleden,0,18
2020-08-12,,-1,Totaal,7,556
2020-08-12,,-1,Ziekenhuisopname,0,64
2020-08-12,Groningen,20,Overleden,0,17
2020-08-12,Groningen,20,Totaal,10,456
2020-08-12,Groningen,20,Ziekenhuisopname,0,74
2020-08-12,Friesland,21,Overleden,0,69
2020-08-12,Friesland,21,Totaal,11,701
2020-08-12,Friesland,21,Ziekenhuisopname,0,130
2020-08-12,Drenthe,22,Overleden,0,41
2020-08-12,Drenthe,22,Totaal,2,575
2020-08-12,Drenthe,22,Ziekenhuisopname,0,119
2020-08-12,Overijssel,23,Overleden,0,311
2020-08-12,Overijssel,23,Totaal,14,3269
2020-08-12,Overijssel,23,Ziekenhuisopname,0,547
2020-08-12,Flevoland,24,Overleden,0,93
2020-08-12,Flevoland,24,Totaal,10,1112
2020-08-12,Flevoland,24,Ziekenhuisopname,1,272
2020-08-12,Gelderland,25,Overleden,0,685
2020-08-12,Gelderland,25,Totaal,32,6851
2020-08-12,Gelderland,25,Ziekenhuisopname,0,1512
2020-08-12,Utrecht,26,Overleden,0,432
2020-08-12,Utrecht,26,Totaal,44,4772
2020-08-12,Utrecht,26,Ziekenhuisopname,0,892
2020-08-12,Noord-Holland,27,Overleden,0,816
2020-08-12,Noord-Holland,27,Totaal,154,9717
2020-08-12,Noord-Holland,27,Ziekenhuisopname,3,1669
2020-08-12,Zuid-Holland,28,Overleden,1,1314
2020-08-12,Zuid-Holland,28,Totaal,294,15765
2020-08-12,Zuid-Holland,28,Ziekenhuisopname,5,2236
2020-08-12,Zeeland,29,Overleden,0,69
2020-08-12,Zeeland,29,Totaal,6,950
2020-08-12,Zeeland,29,Ziekenhuisopname,0,152
2020-08-12,Noord-Brabant,30,Overleden,1,1542
2020-08-12,Noord-Brabant,30,Totaal,57,10873
2020-08-12,Noord-Brabant,30,Ziekenhuisopname,0,2773
2020-08-12,Limburg,31,Overleden,0,754
2020-08-12,Limburg,31,Totaal,13,5030
2020-08-12,Limburg,31,Ziekenhuisopname,0,1563
