Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-02,,-1,Overleden,0,18
2020-07-02,,-1,Totaal,1,495
2020-07-02,,-1,Ziekenhuisopname,0,61
2020-07-02,Groningen,20,Overleden,0,17
2020-07-02,Groningen,20,Totaal,0,362
2020-07-02,Groningen,20,Ziekenhuisopname,0,74
2020-07-02,Friesland,21,Overleden,0,65
2020-07-02,Friesland,21,Totaal,2,633
2020-07-02,Friesland,21,Ziekenhuisopname,0,130
2020-07-02,Drenthe,22,Overleden,0,41
2020-07-02,Drenthe,22,Totaal,1,534
2020-07-02,Drenthe,22,Ziekenhuisopname,0,117
2020-07-02,Overijssel,23,Overleden,0,309
2020-07-02,Overijssel,23,Totaal,2,3102
2020-07-02,Overijssel,23,Ziekenhuisopname,0,548
2020-07-02,Flevoland,24,Overleden,0,91
2020-07-02,Flevoland,24,Totaal,0,985
2020-07-02,Flevoland,24,Ziekenhuisopname,0,266
2020-07-02,Gelderland,25,Overleden,1,686
2020-07-02,Gelderland,25,Totaal,6,6484
2020-07-02,Gelderland,25,Ziekenhuisopname,0,1511
2020-07-02,Utrecht,26,Overleden,0,426
2020-07-02,Utrecht,26,Totaal,1,4023
2020-07-02,Utrecht,26,Ziekenhuisopname,0,879
2020-07-02,Noord-Holland,27,Overleden,0,816
2020-07-02,Noord-Holland,27,Totaal,19,7270
2020-07-02,Noord-Holland,27,Ziekenhuisopname,0,1637
2020-07-02,Zuid-Holland,28,Overleden,1,1295
2020-07-02,Zuid-Holland,28,Totaal,32,11312
2020-07-02,Zuid-Holland,28,Ziekenhuisopname,0,2181
2020-07-02,Zeeland,29,Overleden,0,69
2020-07-02,Zeeland,29,Totaal,2,734
2020-07-02,Zeeland,29,Ziekenhuisopname,0,150
2020-07-02,Noord-Brabant,30,Overleden,1,1536
2020-07-02,Noord-Brabant,30,Totaal,8,9609
2020-07-02,Noord-Brabant,30,Ziekenhuisopname,0,2762
2020-07-02,Limburg,31,Overleden,0,749
2020-07-02,Limburg,31,Totaal,3,4869
2020-07-02,Limburg,31,Ziekenhuisopname,0,1562
