Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-05-11,,-1,Overleden,0,16
2020-05-11,,-1,Totaal,-1,370
2020-05-11,,-1,Ziekenhuisopname,-1,61
2020-05-11,Groningen,20,Overleden,0,14
2020-05-11,Groningen,20,Totaal,3,343
2020-05-11,Groningen,20,Ziekenhuisopname,0,74
2020-05-11,Friesland,21,Overleden,0,59
2020-05-11,Friesland,21,Totaal,6,582
2020-05-11,Friesland,21,Ziekenhuisopname,0,128
2020-05-11,Drenthe,22,Overleden,0,38
2020-05-11,Drenthe,22,Totaal,1,495
2020-05-11,Drenthe,22,Ziekenhuisopname,0,116
2020-05-11,Overijssel,23,Overleden,1,285
2020-05-11,Overijssel,23,Totaal,-6,2846
2020-05-11,Overijssel,23,Ziekenhuisopname,0,544
2020-05-11,Flevoland,24,Overleden,0,71
2020-05-11,Flevoland,24,Totaal,1,850
2020-05-11,Flevoland,24,Ziekenhuisopname,-1,260
2020-05-11,Gelderland,25,Overleden,1,629
2020-05-11,Gelderland,25,Totaal,22,5415
2020-05-11,Gelderland,25,Ziekenhuisopname,13,1391
2020-05-11,Utrecht,26,Overleden,4,376
2020-05-11,Utrecht,26,Totaal,11,3220
2020-05-11,Utrecht,26,Ziekenhuisopname,5,844
2020-05-11,Noord-Holland,27,Overleden,2,721
2020-05-11,Noord-Holland,27,Totaal,37,6225
2020-05-11,Noord-Holland,27,Ziekenhuisopname,5,1573
2020-05-11,Zuid-Holland,28,Overleden,3,1058
2020-05-11,Zuid-Holland,28,Totaal,46,8918
2020-05-11,Zuid-Holland,28,Ziekenhuisopname,1,2000
2020-05-11,Zeeland,29,Overleden,0,58
2020-05-11,Zeeland,29,Totaal,2,626
2020-05-11,Zeeland,29,Ziekenhuisopname,1,150
2020-05-11,Noord-Brabant,30,Overleden,0,1448
2020-05-11,Noord-Brabant,30,Totaal,21,8488
2020-05-11,Noord-Brabant,30,Ziekenhuisopname,10,2678
2020-05-11,Limburg,31,Overleden,5,683
2020-05-11,Limburg,31,Totaal,18,4410
2020-05-11,Limburg,31,Ziekenhuisopname,3,1524
