Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-27,,-1,Overleden,1,6
2020-03-27,,-1,Totaal,14,172
2020-03-27,,-1,Ziekenhuisopname,4,28
2020-03-27,Groningen,20,Overleden,0,1
2020-03-27,Groningen,20,Totaal,11,122
2020-03-27,Groningen,20,Ziekenhuisopname,3,23
2020-03-27,Friesland,21,Overleden,1,3
2020-03-27,Friesland,21,Totaal,13,81
2020-03-27,Friesland,21,Ziekenhuisopname,9,43
2020-03-27,Drenthe,22,Overleden,1,3
2020-03-27,Drenthe,22,Totaal,8,79
2020-03-27,Drenthe,22,Ziekenhuisopname,3,20
2020-03-27,Overijssel,23,Overleden,4,22
2020-03-27,Overijssel,23,Totaal,58,446
2020-03-27,Overijssel,23,Ziekenhuisopname,16,112
2020-03-27,Flevoland,24,Overleden,0,5
2020-03-27,Flevoland,24,Totaal,13,106
2020-03-27,Flevoland,24,Ziekenhuisopname,6,60
2020-03-27,Gelderland,25,Overleden,10,55
2020-03-27,Gelderland,25,Totaal,131,941
2020-03-27,Gelderland,25,Ziekenhuisopname,48,318
2020-03-27,Utrecht,26,Overleden,10,28
2020-03-27,Utrecht,26,Totaal,89,723
2020-03-27,Utrecht,26,Ziekenhuisopname,17,142
2020-03-27,Noord-Holland,27,Overleden,10,40
2020-03-27,Noord-Holland,27,Totaal,197,1194
2020-03-27,Noord-Holland,27,Ziekenhuisopname,79,374
2020-03-27,Zuid-Holland,28,Overleden,7,27
2020-03-27,Zuid-Holland,28,Totaal,205,1237
2020-03-27,Zuid-Holland,28,Ziekenhuisopname,77,399
2020-03-27,Zeeland,29,Overleden,0,5
2020-03-27,Zeeland,29,Totaal,18,108
2020-03-27,Zeeland,29,Ziekenhuisopname,8,54
2020-03-27,Noord-Brabant,30,Overleden,52,251
2020-03-27,Noord-Brabant,30,Totaal,329,2446
2020-03-27,Noord-Brabant,30,Ziekenhuisopname,49,561
2020-03-27,Limburg,31,Overleden,16,100
2020-03-27,Limburg,31,Totaal,86,948
2020-03-27,Limburg,31,Ziekenhuisopname,30,366
