Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-04-08,,-1,Overleden,,
2020-04-08,,-1,Totaal,-28,282
2020-04-08,,-1,Ziekenhuisopname,4,64
2020-04-08,Groningen,20,Overleden,,
2020-04-08,Groningen,20,Totaal,76,222
2020-04-08,Groningen,20,Ziekenhuisopname,3,56
2020-04-08,Friesland,21,Overleden,,
2020-04-08,Friesland,21,Totaal,137,260
2020-04-08,Friesland,21,Ziekenhuisopname,0,97
2020-04-08,Drenthe,22,Overleden,,
2020-04-08,Drenthe,22,Totaal,117,232
2020-04-08,Drenthe,22,Ziekenhuisopname,3,72
2020-04-08,Overijssel,23,Overleden,,
2020-04-08,Overijssel,23,Totaal,681,1321
2020-04-08,Overijssel,23,Ziekenhuisopname,29,416
2020-04-08,Flevoland,24,Overleden,,
2020-04-08,Flevoland,24,Totaal,144,285
2020-04-08,Flevoland,24,Ziekenhuisopname,7,165
2020-04-08,Gelderland,25,Overleden,,
2020-04-08,Gelderland,25,Totaal,1027,2364
2020-04-08,Gelderland,25,Ziekenhuisopname,40,866
2020-04-08,Utrecht,26,Overleden,,
2020-04-08,Utrecht,26,Totaal,632,1584
2020-04-08,Utrecht,26,Ziekenhuisopname,27,549
2020-04-08,Noord-Holland,27,Overleden,,
2020-04-08,Noord-Holland,27,Totaal,1430,3059
2020-04-08,Noord-Holland,27,Ziekenhuisopname,27,1072
2020-04-08,Zuid-Holland,28,Overleden,,
2020-04-08,Zuid-Holland,28,Totaal,1950,3717
2020-04-08,Zuid-Holland,28,Ziekenhuisopname,66,1233
2020-04-08,Zeeland,29,Overleden,,
2020-04-08,Zeeland,29,Totaal,181,328
2020-04-08,Zeeland,29,Ziekenhuisopname,1,112
2020-04-08,Noord-Brabant,30,Overleden,,
2020-04-08,Noord-Brabant,30,Totaal,1573,4735
2020-04-08,Noord-Brabant,30,Ziekenhuisopname,59,1893
2020-04-08,Limburg,31,Overleden,,
2020-04-08,Limburg,31,Totaal,879,2160
2020-04-08,Limburg,31,Ziekenhuisopname,42,1140
