Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-18,,-1,Overleden,0,32
2021-02-18,,-1,Totaal,22,3667
2021-02-18,,-1,Ziekenhuisopname,0,109
2021-02-18,Groningen,20,Overleden,2,167
2021-02-18,Groningen,20,Totaal,140,21137
2021-02-18,Groningen,20,Ziekenhuisopname,1,248
2021-02-18,Friesland,21,Overleden,12,365
2021-02-18,Friesland,21,Totaal,185,24411
2021-02-18,Friesland,21,Ziekenhuisopname,2,340
2021-02-18,Drenthe,22,Overleden,2,275
2021-02-18,Drenthe,22,Totaal,168,20507
2021-02-18,Drenthe,22,Ziekenhuisopname,2,358
2021-02-18,Overijssel,23,Overleden,2,1011
2021-02-18,Overijssel,23,Totaal,300,73495
2021-02-18,Overijssel,23,Ziekenhuisopname,2,1113
2021-02-18,Flevoland,24,Overleden,1,205
2021-02-18,Flevoland,24,Totaal,62,25024
2021-02-18,Flevoland,24,Ziekenhuisopname,3,518
2021-02-18,Gelderland,25,Overleden,2,1762
2021-02-18,Gelderland,25,Totaal,464,117915
2021-02-18,Gelderland,25,Ziekenhuisopname,2,2507
2021-02-18,Utrecht,26,Overleden,10,1097
2021-02-18,Utrecht,26,Totaal,327,83263
2021-02-18,Utrecht,26,Ziekenhuisopname,6,1949
2021-02-18,Noord-Holland,27,Overleden,7,2178
2021-02-18,Noord-Holland,27,Totaal,770,176930
2021-02-18,Noord-Holland,27,Ziekenhuisopname,12,3626
2021-02-18,Zuid-Holland,28,Overleden,22,3620
2021-02-18,Zuid-Holland,28,Totaal,960,247380
2021-02-18,Zuid-Holland,28,Ziekenhuisopname,17,5939
2021-02-18,Zeeland,29,Overleden,0,170
2021-02-18,Zeeland,29,Totaal,98,15619
2021-02-18,Zeeland,29,Ziekenhuisopname,0,450
2021-02-18,Noord-Brabant,30,Overleden,8,2809
2021-02-18,Noord-Brabant,30,Totaal,754,162889
2021-02-18,Noord-Brabant,30,Ziekenhuisopname,10,4212
2021-02-18,Limburg,31,Overleden,4,1387
2021-02-18,Limburg,31,Totaal,267,68602
2021-02-18,Limburg,31,Ziekenhuisopname,6,2193
