Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-20,,-1,Overleden,1,3
2020-03-20,,-1,Totaal,26,114
2020-03-20,,-1,Ziekenhuisopname,1,13
2020-03-20,Groningen,20,Overleden,0,0
2020-03-20,Groningen,20,Totaal,15,44
2020-03-20,Groningen,20,Ziekenhuisopname,0,3
2020-03-20,Friesland,21,Overleden,0,1
2020-03-20,Friesland,21,Totaal,19,39
2020-03-20,Friesland,21,Ziekenhuisopname,1,6
2020-03-20,Drenthe,22,Overleden,0,1
2020-03-20,Drenthe,22,Totaal,12,37
2020-03-20,Drenthe,22,Ziekenhuisopname,1,2
2020-03-20,Overijssel,23,Overleden,1,2
2020-03-20,Overijssel,23,Totaal,57,130
2020-03-20,Overijssel,23,Ziekenhuisopname,7,16
2020-03-20,Flevoland,24,Overleden,0,0
2020-03-20,Flevoland,24,Totaal,14,50
2020-03-20,Flevoland,24,Ziekenhuisopname,1,14
2020-03-20,Gelderland,25,Overleden,3,5
2020-03-20,Gelderland,25,Totaal,122,362
2020-03-20,Gelderland,25,Ziekenhuisopname,21,69
2020-03-20,Utrecht,26,Overleden,1,2
2020-03-20,Utrecht,26,Totaal,101,338
2020-03-20,Utrecht,26,Ziekenhuisopname,10,31
2020-03-20,Noord-Holland,27,Overleden,1,2
2020-03-20,Noord-Holland,27,Totaal,220,465
2020-03-20,Noord-Holland,27,Ziekenhuisopname,30,69
2020-03-20,Zuid-Holland,28,Overleden,2,2
2020-03-20,Zuid-Holland,28,Totaal,222,525
2020-03-20,Zuid-Holland,28,Ziekenhuisopname,26,75
2020-03-20,Zeeland,29,Overleden,0,0
2020-03-20,Zeeland,29,Totaal,13,44
2020-03-20,Zeeland,29,Ziekenhuisopname,2,17
2020-03-20,Noord-Brabant,30,Overleden,13,62
2020-03-20,Noord-Brabant,30,Totaal,265,1107
2020-03-20,Noord-Brabant,30,Ziekenhuisopname,30,218
2020-03-20,Limburg,31,Overleden,6,25
2020-03-20,Limburg,31,Totaal,105,396
2020-03-20,Limburg,31,Ziekenhuisopname,29,115
