Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-11,,-1,Overleden,0,33
2021-03-11,,-1,Totaal,53,4111
2021-03-11,,-1,Ziekenhuisopname,1,113
2021-03-11,Groningen,20,Overleden,0,192
2021-03-11,Groningen,20,Totaal,240,24259
2021-03-11,Groningen,20,Ziekenhuisopname,2,281
2021-03-11,Friesland,21,Overleden,3,421
2021-03-11,Friesland,21,Totaal,173,28093
2021-03-11,Friesland,21,Ziekenhuisopname,0,375
2021-03-11,Drenthe,22,Overleden,0,313
2021-03-11,Drenthe,22,Totaal,149,23170
2021-03-11,Drenthe,22,Ziekenhuisopname,1,401
2021-03-11,Overijssel,23,Overleden,2,1042
2021-03-11,Overijssel,23,Totaal,323,78496
2021-03-11,Overijssel,23,Ziekenhuisopname,6,1162
2021-03-11,Flevoland,24,Overleden,0,219
2021-03-11,Flevoland,24,Totaal,85,26712
2021-03-11,Flevoland,24,Ziekenhuisopname,3,547
2021-03-11,Gelderland,25,Overleden,4,1851
2021-03-11,Gelderland,25,Totaal,563,126830
2021-03-11,Gelderland,25,Ziekenhuisopname,4,2580
2021-03-11,Utrecht,26,Overleden,3,1168
2021-03-11,Utrecht,26,Totaal,420,90101
2021-03-11,Utrecht,26,Ziekenhuisopname,4,2101
2021-03-11,Noord-Holland,27,Overleden,6,2307
2021-03-11,Noord-Holland,27,Totaal,850,196939
2021-03-11,Noord-Holland,27,Ziekenhuisopname,11,3842
2021-03-11,Zuid-Holland,28,Overleden,14,3855
2021-03-11,Zuid-Holland,28,Totaal,1284,267386
2021-03-11,Zuid-Holland,28,Ziekenhuisopname,15,6405
2021-03-11,Zeeland,29,Overleden,10,199
2021-03-11,Zeeland,29,Totaal,121,17660
2021-03-11,Zeeland,29,Ziekenhuisopname,22,505
2021-03-11,Noord-Brabant,30,Overleden,7,2918
2021-03-11,Noord-Brabant,30,Totaal,825,178618
2021-03-11,Noord-Brabant,30,Ziekenhuisopname,6,4342
2021-03-11,Limburg,31,Overleden,1,1467
2021-03-11,Limburg,31,Totaal,230,74322
2021-03-11,Limburg,31,Ziekenhuisopname,5,2267
