Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-11-19,,-1,Overleden,0,26
2020-11-19,,-1,Totaal,23,2790
2020-11-19,,-1,Ziekenhuisopname,-1,101
2020-11-19,Groningen,20,Overleden,0,44
2020-11-19,Groningen,20,Totaal,69,7402
2020-11-19,Groningen,20,Ziekenhuisopname,2,139
2020-11-19,Friesland,21,Overleden,3,116
2020-11-19,Friesland,21,Totaal,128,7603
2020-11-19,Friesland,21,Ziekenhuisopname,3,193
2020-11-19,Drenthe,22,Overleden,1,102
2020-11-19,Drenthe,22,Totaal,20,6829
2020-11-19,Drenthe,22,Ziekenhuisopname,2,198
2020-11-19,Overijssel,23,Overleden,7,501
2020-11-19,Overijssel,23,Totaal,430,27563
2020-11-19,Overijssel,23,Ziekenhuisopname,1,702
2020-11-19,Flevoland,24,Overleden,0,126
2020-11-19,Flevoland,24,Totaal,116,9270
2020-11-19,Flevoland,24,Ziekenhuisopname,2,376
2020-11-19,Gelderland,25,Overleden,9,996
2020-11-19,Gelderland,25,Totaal,702,45820
2020-11-19,Gelderland,25,Ziekenhuisopname,9,1970
2020-11-19,Utrecht,26,Overleden,5,634
2020-11-19,Utrecht,26,Totaal,557,39625
2020-11-19,Utrecht,26,Ziekenhuisopname,7,1348
2020-11-19,Noord-Holland,27,Overleden,14,1212
2020-11-19,Noord-Holland,27,Totaal,719,85385
2020-11-19,Noord-Holland,27,Ziekenhuisopname,7,2639
2020-11-19,Zuid-Holland,28,Overleden,20,2110
2020-11-19,Zuid-Holland,28,Totaal,1390,134007
2020-11-19,Zuid-Holland,28,Ziekenhuisopname,32,3882
2020-11-19,Zeeland,29,Overleden,3,96
2020-11-19,Zeeland,29,Totaal,181,5485
2020-11-19,Zeeland,29,Ziekenhuisopname,16,224
2020-11-19,Noord-Brabant,30,Overleden,8,1963
2020-11-19,Noord-Brabant,30,Totaal,1036,73618
2020-11-19,Noord-Brabant,30,Ziekenhuisopname,13,3347
2020-11-19,Limburg,31,Overleden,3,845
2020-11-19,Limburg,31,Totaal,274,21860
2020-11-19,Limburg,31,Ziekenhuisopname,0,1746
