Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-09-04,,-1,Overleden,0,18
2020-09-04,,-1,Totaal,8,635
2020-09-04,,-1,Ziekenhuisopname,0,65
2020-09-04,Groningen,20,Overleden,0,19
2020-09-04,Groningen,20,Totaal,7,619
2020-09-04,Groningen,20,Ziekenhuisopname,1,75
2020-09-04,Friesland,21,Overleden,0,69
2020-09-04,Friesland,21,Totaal,6,838
2020-09-04,Friesland,21,Ziekenhuisopname,0,131
2020-09-04,Drenthe,22,Overleden,0,41
2020-09-04,Drenthe,22,Totaal,3,615
2020-09-04,Drenthe,22,Ziekenhuisopname,0,119
2020-09-04,Overijssel,23,Overleden,0,314
2020-09-04,Overijssel,23,Totaal,9,3548
2020-09-04,Overijssel,23,Ziekenhuisopname,0,553
2020-09-04,Flevoland,24,Overleden,0,95
2020-09-04,Flevoland,24,Totaal,8,1370
2020-09-04,Flevoland,24,Ziekenhuisopname,0,276
2020-09-04,Gelderland,25,Overleden,0,689
2020-09-04,Gelderland,25,Totaal,39,7592
2020-09-04,Gelderland,25,Ziekenhuisopname,0,1519
2020-09-04,Utrecht,26,Overleden,0,436
2020-09-04,Utrecht,26,Totaal,73,5699
2020-09-04,Utrecht,26,Ziekenhuisopname,1,917
2020-09-04,Noord-Holland,27,Overleden,1,830
2020-09-04,Noord-Holland,27,Totaal,207,13110
2020-09-04,Noord-Holland,27,Ziekenhuisopname,1,1707
2020-09-04,Zuid-Holland,28,Overleden,0,1347
2020-09-04,Zuid-Holland,28,Totaal,278,20134
2020-09-04,Zuid-Holland,28,Ziekenhuisopname,4,2325
2020-09-04,Zeeland,29,Overleden,0,72
2020-09-04,Zeeland,29,Totaal,6,1065
2020-09-04,Zeeland,29,Ziekenhuisopname,0,152
2020-09-04,Noord-Brabant,30,Overleden,0,1550
2020-09-04,Noord-Brabant,30,Totaal,74,12474
2020-09-04,Noord-Brabant,30,Ziekenhuisopname,0,2788
2020-09-04,Limburg,31,Overleden,1,757
2020-09-04,Limburg,31,Totaal,26,5509
2020-09-04,Limburg,31,Ziekenhuisopname,0,1573
