Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-08,,-1,Overleden,0,33
2021-03-08,,-1,Totaal,-5,3950
2021-03-08,,-1,Ziekenhuisopname,0,111
2021-03-08,Groningen,20,Overleden,1,189
2021-03-08,Groningen,20,Totaal,58,23797
2021-03-08,Groningen,20,Ziekenhuisopname,3,276
2021-03-08,Friesland,21,Overleden,2,415
2021-03-08,Friesland,21,Totaal,164,27570
2021-03-08,Friesland,21,Ziekenhuisopname,2,375
2021-03-08,Drenthe,22,Overleden,2,310
2021-03-08,Drenthe,22,Totaal,85,22735
2021-03-08,Drenthe,22,Ziekenhuisopname,3,397
2021-03-08,Overijssel,23,Overleden,1,1037
2021-03-08,Overijssel,23,Totaal,198,77590
2021-03-08,Overijssel,23,Ziekenhuisopname,1,1154
2021-03-08,Flevoland,24,Overleden,0,217
2021-03-08,Flevoland,24,Totaal,79,26466
2021-03-08,Flevoland,24,Ziekenhuisopname,1,537
2021-03-08,Gelderland,25,Overleden,2,1839
2021-03-08,Gelderland,25,Totaal,414,125282
2021-03-08,Gelderland,25,Ziekenhuisopname,1,2567
2021-03-08,Utrecht,26,Overleden,1,1159
2021-03-08,Utrecht,26,Totaal,280,88962
2021-03-08,Utrecht,26,Ziekenhuisopname,7,2054
2021-03-08,Noord-Holland,27,Overleden,4,2291
2021-03-08,Noord-Holland,27,Totaal,740,194185
2021-03-08,Noord-Holland,27,Ziekenhuisopname,13,3816
2021-03-08,Zuid-Holland,28,Overleden,5,3816
2021-03-08,Zuid-Holland,28,Totaal,933,264091
2021-03-08,Zuid-Holland,28,Ziekenhuisopname,21,6340
2021-03-08,Zeeland,29,Overleden,3,187
2021-03-08,Zeeland,29,Totaal,95,17313
2021-03-08,Zeeland,29,Ziekenhuisopname,4,481
2021-03-08,Noord-Brabant,30,Overleden,2,2897
2021-03-08,Noord-Brabant,30,Totaal,523,176318
2021-03-08,Noord-Brabant,30,Ziekenhuisopname,4,4322
2021-03-08,Limburg,31,Overleden,5,1459
2021-03-08,Limburg,31,Totaal,269,73570
2021-03-08,Limburg,31,Ziekenhuisopname,7,2256
