Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-22,,-1,Overleden,0,4
2020-03-22,,-1,Totaal,11,110
2020-03-22,,-1,Ziekenhuisopname,0,11
2020-03-22,Groningen,20,Overleden,0,0
2020-03-22,Groningen,20,Totaal,10,57
2020-03-22,Groningen,20,Ziekenhuisopname,1,5
2020-03-22,Friesland,21,Overleden,0,1
2020-03-22,Friesland,21,Totaal,1,34
2020-03-22,Friesland,21,Ziekenhuisopname,0,13
2020-03-22,Drenthe,22,Overleden,0,1
2020-03-22,Drenthe,22,Totaal,4,42
2020-03-22,Drenthe,22,Ziekenhuisopname,1,4
2020-03-22,Overijssel,23,Overleden,2,6
2020-03-22,Overijssel,23,Totaal,27,188
2020-03-22,Overijssel,23,Ziekenhuisopname,7,31
2020-03-22,Flevoland,24,Overleden,1,1
2020-03-22,Flevoland,24,Totaal,7,58
2020-03-22,Flevoland,24,Ziekenhuisopname,9,36
2020-03-22,Gelderland,25,Overleden,1,8
2020-03-22,Gelderland,25,Totaal,60,428
2020-03-22,Gelderland,25,Ziekenhuisopname,18,118
2020-03-22,Utrecht,26,Overleden,1,6
2020-03-22,Utrecht,26,Totaal,31,346
2020-03-22,Utrecht,26,Ziekenhuisopname,12,60
2020-03-22,Noord-Holland,27,Overleden,2,6
2020-03-22,Noord-Holland,27,Totaal,71,508
2020-03-22,Noord-Holland,27,Ziekenhuisopname,21,118
2020-03-22,Zuid-Holland,28,Overleden,2,6
2020-03-22,Zuid-Holland,28,Totaal,99,578
2020-03-22,Zuid-Holland,28,Ziekenhuisopname,32,142
2020-03-22,Zeeland,29,Overleden,2,3
2020-03-22,Zeeland,29,Totaal,2,48
2020-03-22,Zeeland,29,Ziekenhuisopname,1,23
2020-03-22,Noord-Brabant,30,Overleden,22,101
2020-03-22,Noord-Brabant,30,Totaal,221,1368
2020-03-22,Noord-Brabant,30,Ziekenhuisopname,30,266
2020-03-22,Limburg,31,Overleden,11,37
2020-03-22,Limburg,31,Totaal,29,439
2020-03-22,Limburg,31,Ziekenhuisopname,20,161
