Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-07,,-1,Overleden,1,29
2020-12-07,,-1,Totaal,3,3077
2020-12-07,,-1,Ziekenhuisopname,1,111
2020-12-07,Groningen,20,Overleden,0,54
2020-12-07,Groningen,20,Totaal,227,9444
2020-12-07,Groningen,20,Ziekenhuisopname,0,150
2020-12-07,Friesland,21,Overleden,2,142
2020-12-07,Friesland,21,Totaal,150,9529
2020-12-07,Friesland,21,Ziekenhuisopname,0,211
2020-12-07,Drenthe,22,Overleden,0,116
2020-12-07,Drenthe,22,Totaal,91,8376
2020-12-07,Drenthe,22,Ziekenhuisopname,3,214
2020-12-07,Overijssel,23,Overleden,0,556
2020-12-07,Overijssel,23,Totaal,637,34453
2020-12-07,Overijssel,23,Ziekenhuisopname,6,759
2020-12-07,Flevoland,24,Overleden,0,146
2020-12-07,Flevoland,24,Totaal,214,12461
2020-12-07,Flevoland,24,Ziekenhuisopname,4,400
2020-12-07,Gelderland,25,Overleden,3,1091
2020-12-07,Gelderland,25,Totaal,827,57316
2020-12-07,Gelderland,25,Ziekenhuisopname,3,2058
2020-12-07,Utrecht,26,Overleden,4,724
2020-12-07,Utrecht,26,Totaal,497,47682
2020-12-07,Utrecht,26,Ziekenhuisopname,4,1473
2020-12-07,Noord-Holland,27,Overleden,0,1331
2020-12-07,Noord-Holland,27,Totaal,964,100853
2020-12-07,Noord-Holland,27,Ziekenhuisopname,11,2801
2020-12-07,Zuid-Holland,28,Overleden,2,2416
2020-12-07,Zuid-Holland,28,Totaal,1664,156477
2020-12-07,Zuid-Holland,28,Ziekenhuisopname,29,4302
2020-12-07,Zeeland,29,Overleden,0,104
2020-12-07,Zeeland,29,Totaal,92,6802
2020-12-07,Zeeland,29,Ziekenhuisopname,2,248
2020-12-07,Noord-Brabant,30,Overleden,2,2088
2020-12-07,Noord-Brabant,30,Totaal,1136,89783
2020-12-07,Noord-Brabant,30,Ziekenhuisopname,7,3527
2020-12-07,Limburg,31,Overleden,3,907
2020-12-07,Limburg,31,Totaal,565,28038
2020-12-07,Limburg,31,Ziekenhuisopname,3,1793
