Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-13,,-1,Overleden,0,32
2021-02-13,,-1,Totaal,24,3639
2021-02-13,,-1,Ziekenhuisopname,0,108
2021-02-13,Groningen,20,Overleden,0,161
2021-02-13,Groningen,20,Totaal,178,20557
2021-02-13,Groningen,20,Ziekenhuisopname,1,239
2021-02-13,Friesland,21,Overleden,2,333
2021-02-13,Friesland,21,Totaal,189,23674
2021-02-13,Friesland,21,Ziekenhuisopname,2,326
2021-02-13,Drenthe,22,Overleden,1,270
2021-02-13,Drenthe,22,Totaal,183,19935
2021-02-13,Drenthe,22,Ziekenhuisopname,2,346
2021-02-13,Overijssel,23,Overleden,2,996
2021-02-13,Overijssel,23,Totaal,251,72585
2021-02-13,Overijssel,23,Ziekenhuisopname,3,1087
2021-02-13,Flevoland,24,Overleden,1,200
2021-02-13,Flevoland,24,Totaal,75,24725
2021-02-13,Flevoland,24,Ziekenhuisopname,0,509
2021-02-13,Gelderland,25,Overleden,5,1739
2021-02-13,Gelderland,25,Totaal,380,116390
2021-02-13,Gelderland,25,Ziekenhuisopname,4,2491
2021-02-13,Utrecht,26,Overleden,3,1073
2021-02-13,Utrecht,26,Totaal,295,82078
2021-02-13,Utrecht,26,Ziekenhuisopname,8,1929
2021-02-13,Noord-Holland,27,Overleden,11,2115
2021-02-13,Noord-Holland,27,Totaal,779,173466
2021-02-13,Noord-Holland,27,Ziekenhuisopname,5,3565
2021-02-13,Zuid-Holland,28,Overleden,17,3562
2021-02-13,Zuid-Holland,28,Totaal,900,244076
2021-02-13,Zuid-Holland,28,Ziekenhuisopname,18,5849
2021-02-13,Zeeland,29,Overleden,0,166
2021-02-13,Zeeland,29,Totaal,83,15275
2021-02-13,Zeeland,29,Ziekenhuisopname,2,448
2021-02-13,Noord-Brabant,30,Overleden,7,2766
2021-02-13,Noord-Brabant,30,Totaal,552,160201
2021-02-13,Noord-Brabant,30,Ziekenhuisopname,10,4180
2021-02-13,Limburg,31,Overleden,17,1370
2021-02-13,Limburg,31,Totaal,298,67421
2021-02-13,Limburg,31,Ziekenhuisopname,6,2182
