Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-01-03,,-1,Overleden,0,34
2021-01-03,,-1,Totaal,13,3738
2021-01-03,,-1,Ziekenhuisopname,0,113
2021-01-03,Groningen,20,Overleden,1,100
2021-01-03,Groningen,20,Totaal,304,15732
2021-01-03,Groningen,20,Ziekenhuisopname,3,206
2021-01-03,Friesland,21,Overleden,0,181
2021-01-03,Friesland,21,Totaal,289,15610
2021-01-03,Friesland,21,Ziekenhuisopname,1,245
2021-01-03,Drenthe,22,Overleden,1,141
2021-01-03,Drenthe,22,Totaal,269,14201
2021-01-03,Drenthe,22,Ziekenhuisopname,2,272
2021-01-03,Overijssel,23,Overleden,3,702
2021-01-03,Overijssel,23,Totaal,675,56332
2021-01-03,Overijssel,23,Ziekenhuisopname,6,912
2021-01-03,Flevoland,24,Overleden,2,159
2021-01-03,Flevoland,24,Totaal,230,20224
2021-01-03,Flevoland,24,Ziekenhuisopname,0,457
2021-01-03,Gelderland,25,Overleden,4,1331
2021-01-03,Gelderland,25,Totaal,828,91687
2021-01-03,Gelderland,25,Ziekenhuisopname,2,2271
2021-01-03,Utrecht,26,Overleden,9,883
2021-01-03,Utrecht,26,Totaal,424,68537
2021-01-03,Utrecht,26,Ziekenhuisopname,14,1662
2021-01-03,Noord-Holland,27,Overleden,10,1667
2021-01-03,Noord-Holland,27,Totaal,1141,140257
2021-01-03,Noord-Holland,27,Ziekenhuisopname,16,3147
2021-01-03,Zuid-Holland,28,Overleden,2,2842
2021-01-03,Zuid-Holland,28,Totaal,1130,206401
2021-01-03,Zuid-Holland,28,Ziekenhuisopname,40,4918
2021-01-03,Zeeland,29,Overleden,1,130
2021-01-03,Zeeland,29,Totaal,147,10943
2021-01-03,Zeeland,29,Ziekenhuisopname,1,304
2021-01-03,Noord-Brabant,30,Overleden,7,2405
2021-01-03,Noord-Brabant,30,Totaal,1290,128111
2021-01-03,Noord-Brabant,30,Ziekenhuisopname,9,3840
2021-01-03,Limburg,31,Overleden,7,1037
2021-01-03,Limburg,31,Totaal,658,49390
2021-01-03,Limburg,31,Ziekenhuisopname,13,1971
