Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-06-15,,-1,Overleden,0,18
2020-06-15,,-1,Totaal,4,507
2020-06-15,,-1,Ziekenhuisopname,0,63
2020-06-15,Groningen,20,Overleden,0,17
2020-06-15,Groningen,20,Totaal,0,356
2020-06-15,Groningen,20,Ziekenhuisopname,0,74
2020-06-15,Friesland,21,Overleden,0,65
2020-06-15,Friesland,21,Totaal,1,628
2020-06-15,Friesland,21,Ziekenhuisopname,0,130
2020-06-15,Drenthe,22,Overleden,0,40
2020-06-15,Drenthe,22,Totaal,1,529
2020-06-15,Drenthe,22,Ziekenhuisopname,0,116
2020-06-15,Overijssel,23,Overleden,0,308
2020-06-15,Overijssel,23,Totaal,12,3037
2020-06-15,Overijssel,23,Ziekenhuisopname,0,548
2020-06-15,Flevoland,24,Overleden,1,91
2020-06-15,Flevoland,24,Totaal,7,965
2020-06-15,Flevoland,24,Ziekenhuisopname,0,267
2020-06-15,Gelderland,25,Overleden,1,676
2020-06-15,Gelderland,25,Totaal,40,6330
2020-06-15,Gelderland,25,Ziekenhuisopname,0,1503
2020-06-15,Utrecht,26,Overleden,1,424
2020-06-15,Utrecht,26,Totaal,17,3879
2020-06-15,Utrecht,26,Ziekenhuisopname,1,875
2020-06-15,Noord-Holland,27,Overleden,0,810
2020-06-15,Noord-Holland,27,Totaal,24,7029
2020-06-15,Noord-Holland,27,Ziekenhuisopname,0,1629
2020-06-15,Zuid-Holland,28,Overleden,0,1275
2020-06-15,Zuid-Holland,28,Totaal,44,10749
2020-06-15,Zuid-Holland,28,Ziekenhuisopname,1,2162
2020-06-15,Zeeland,29,Overleden,0,68
2020-06-15,Zeeland,29,Totaal,2,724
2020-06-15,Zeeland,29,Ziekenhuisopname,0,150
2020-06-15,Noord-Brabant,30,Overleden,2,1526
2020-06-15,Noord-Brabant,30,Totaal,11,9393
2020-06-15,Noord-Brabant,30,Ziekenhuisopname,1,2754
2020-06-15,Limburg,31,Overleden,1,747
2020-06-15,Limburg,31,Totaal,2,4822
2020-06-15,Limburg,31,Ziekenhuisopname,0,1560
