Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-02,,-1,Overleden,0,27
2020-12-02,,-1,Totaal,29,3011
2020-12-02,,-1,Ziekenhuisopname,-1,107
2020-12-02,Groningen,20,Overleden,2,51
2020-12-02,Groningen,20,Totaal,99,8695
2020-12-02,Groningen,20,Ziekenhuisopname,2,148
2020-12-02,Friesland,21,Overleden,5,137
2020-12-02,Friesland,21,Totaal,89,8868
2020-12-02,Friesland,21,Ziekenhuisopname,0,203
2020-12-02,Drenthe,22,Overleden,0,114
2020-12-02,Drenthe,22,Totaal,80,7940
2020-12-02,Drenthe,22,Ziekenhuisopname,1,209
2020-12-02,Overijssel,23,Overleden,4,544
2020-12-02,Overijssel,23,Totaal,394,32289
2020-12-02,Overijssel,23,Ziekenhuisopname,3,745
2020-12-02,Flevoland,24,Overleden,0,141
2020-12-02,Flevoland,24,Totaal,161,11464
2020-12-02,Flevoland,24,Ziekenhuisopname,3,393
2020-12-02,Gelderland,25,Overleden,7,1066
2020-12-02,Gelderland,25,Totaal,464,53144
2020-12-02,Gelderland,25,Ziekenhuisopname,2,2035
2020-12-02,Utrecht,26,Overleden,10,696
2020-12-02,Utrecht,26,Totaal,400,44860
2020-12-02,Utrecht,26,Ziekenhuisopname,7,1437
2020-12-02,Noord-Holland,27,Overleden,9,1307
2020-12-02,Noord-Holland,27,Totaal,719,95881
2020-12-02,Noord-Holland,27,Ziekenhuisopname,9,2753
2020-12-02,Zuid-Holland,28,Overleden,9,2364
2020-12-02,Zuid-Holland,28,Totaal,1393,149682
2020-12-02,Zuid-Holland,28,Ziekenhuisopname,19,4204
2020-12-02,Zeeland,29,Overleden,2,104
2020-12-02,Zeeland,29,Totaal,55,6367
2020-12-02,Zeeland,29,Ziekenhuisopname,4,243
2020-12-02,Noord-Brabant,30,Overleden,12,2062
2020-12-02,Noord-Brabant,30,Totaal,735,84469
2020-12-02,Noord-Brabant,30,Ziekenhuisopname,8,3479
2020-12-02,Limburg,31,Overleden,6,891
2020-12-02,Limburg,31,Totaal,303,25774
2020-12-02,Limburg,31,Ziekenhuisopname,2,1780
