Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-07,,-1,Overleden,0,33
2021-02-07,,-1,Totaal,-13,3609
2021-02-07,,-1,Ziekenhuisopname,0,109
2021-02-07,Groningen,20,Overleden,0,151
2021-02-07,Groningen,20,Totaal,135,19855
2021-02-07,Groningen,20,Ziekenhuisopname,3,232
2021-02-07,Friesland,21,Overleden,2,297
2021-02-07,Friesland,21,Totaal,243,22699
2021-02-07,Friesland,21,Ziekenhuisopname,2,306
2021-02-07,Drenthe,22,Overleden,1,257
2021-02-07,Drenthe,22,Totaal,108,19292
2021-02-07,Drenthe,22,Ziekenhuisopname,3,337
2021-02-07,Overijssel,23,Overleden,3,978
2021-02-07,Overijssel,23,Totaal,234,71445
2021-02-07,Overijssel,23,Ziekenhuisopname,3,1070
2021-02-07,Flevoland,24,Overleden,0,197
2021-02-07,Flevoland,24,Totaal,84,24348
2021-02-07,Flevoland,24,Ziekenhuisopname,0,501
2021-02-07,Gelderland,25,Overleden,5,1695
2021-02-07,Gelderland,25,Totaal,414,114568
2021-02-07,Gelderland,25,Ziekenhuisopname,2,2472
2021-02-07,Utrecht,26,Overleden,0,1037
2021-02-07,Utrecht,26,Totaal,306,80624
2021-02-07,Utrecht,26,Ziekenhuisopname,5,1895
2021-02-07,Noord-Holland,27,Overleden,18,2061
2021-02-07,Noord-Holland,27,Totaal,690,169707
2021-02-07,Noord-Holland,27,Ziekenhuisopname,8,3512
2021-02-07,Zuid-Holland,28,Overleden,8,3479
2021-02-07,Zuid-Holland,28,Totaal,694,240040
2021-02-07,Zuid-Holland,28,Ziekenhuisopname,24,5729
2021-02-07,Zeeland,29,Overleden,1,160
2021-02-07,Zeeland,29,Totaal,62,14871
2021-02-07,Zeeland,29,Ziekenhuisopname,0,420
2021-02-07,Noord-Brabant,30,Overleden,9,2720
2021-02-07,Noord-Brabant,30,Totaal,644,157074
2021-02-07,Noord-Brabant,30,Ziekenhuisopname,4,4140
2021-02-07,Limburg,31,Overleden,1,1328
2021-02-07,Limburg,31,Totaal,325,65854
2021-02-07,Limburg,31,Ziekenhuisopname,4,2159
