Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-10,,-1,Overleden,0,33
2021-03-10,,-1,Totaal,82,4058
2021-03-10,,-1,Ziekenhuisopname,0,112
2021-03-10,Groningen,20,Overleden,0,192
2021-03-10,Groningen,20,Totaal,89,24019
2021-03-10,Groningen,20,Ziekenhuisopname,0,279
2021-03-10,Friesland,21,Overleden,1,418
2021-03-10,Friesland,21,Totaal,206,27920
2021-03-10,Friesland,21,Ziekenhuisopname,0,375
2021-03-10,Drenthe,22,Overleden,1,313
2021-03-10,Drenthe,22,Totaal,169,23021
2021-03-10,Drenthe,22,Ziekenhuisopname,0,400
2021-03-10,Overijssel,23,Overleden,1,1040
2021-03-10,Overijssel,23,Totaal,315,78173
2021-03-10,Overijssel,23,Ziekenhuisopname,2,1156
2021-03-10,Flevoland,24,Overleden,1,219
2021-03-10,Flevoland,24,Totaal,99,26627
2021-03-10,Flevoland,24,Ziekenhuisopname,4,544
2021-03-10,Gelderland,25,Overleden,1,1847
2021-03-10,Gelderland,25,Totaal,524,126267
2021-03-10,Gelderland,25,Ziekenhuisopname,7,2576
2021-03-10,Utrecht,26,Overleden,2,1165
2021-03-10,Utrecht,26,Totaal,461,89681
2021-03-10,Utrecht,26,Ziekenhuisopname,6,2097
2021-03-10,Noord-Holland,27,Overleden,4,2301
2021-03-10,Noord-Holland,27,Totaal,1079,196089
2021-03-10,Noord-Holland,27,Ziekenhuisopname,7,3831
2021-03-10,Zuid-Holland,28,Overleden,11,3841
2021-03-10,Zuid-Holland,28,Totaal,1041,266102
2021-03-10,Zuid-Holland,28,Ziekenhuisopname,27,6390
2021-03-10,Zeeland,29,Overleden,1,189
2021-03-10,Zeeland,29,Totaal,149,17539
2021-03-10,Zeeland,29,Ziekenhuisopname,1,483
2021-03-10,Noord-Brabant,30,Overleden,6,2911
2021-03-10,Noord-Brabant,30,Totaal,807,177793
2021-03-10,Noord-Brabant,30,Ziekenhuisopname,6,4336
2021-03-10,Limburg,31,Overleden,1,1466
2021-03-10,Limburg,31,Totaal,247,74092
2021-03-10,Limburg,31,Ziekenhuisopname,5,2262
