Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-03-09,,-1,Overleden,0,33
2021-03-09,,-1,Totaal,26,3976
2021-03-09,,-1,Ziekenhuisopname,1,112
2021-03-09,Groningen,20,Overleden,3,192
2021-03-09,Groningen,20,Totaal,133,23930
2021-03-09,Groningen,20,Ziekenhuisopname,3,279
2021-03-09,Friesland,21,Overleden,2,417
2021-03-09,Friesland,21,Totaal,144,27714
2021-03-09,Friesland,21,Ziekenhuisopname,0,375
2021-03-09,Drenthe,22,Overleden,2,312
2021-03-09,Drenthe,22,Totaal,117,22852
2021-03-09,Drenthe,22,Ziekenhuisopname,3,400
2021-03-09,Overijssel,23,Overleden,2,1039
2021-03-09,Overijssel,23,Totaal,268,77858
2021-03-09,Overijssel,23,Ziekenhuisopname,0,1154
2021-03-09,Flevoland,24,Overleden,1,218
2021-03-09,Flevoland,24,Totaal,62,26528
2021-03-09,Flevoland,24,Ziekenhuisopname,3,540
2021-03-09,Gelderland,25,Overleden,7,1846
2021-03-09,Gelderland,25,Totaal,461,125743
2021-03-09,Gelderland,25,Ziekenhuisopname,2,2569
2021-03-09,Utrecht,26,Overleden,4,1163
2021-03-09,Utrecht,26,Totaal,258,89220
2021-03-09,Utrecht,26,Ziekenhuisopname,37,2091
2021-03-09,Noord-Holland,27,Overleden,6,2297
2021-03-09,Noord-Holland,27,Totaal,825,195010
2021-03-09,Noord-Holland,27,Ziekenhuisopname,8,3824
2021-03-09,Zuid-Holland,28,Overleden,14,3830
2021-03-09,Zuid-Holland,28,Totaal,970,265061
2021-03-09,Zuid-Holland,28,Ziekenhuisopname,23,6363
2021-03-09,Zeeland,29,Overleden,1,188
2021-03-09,Zeeland,29,Totaal,77,17390
2021-03-09,Zeeland,29,Ziekenhuisopname,1,482
2021-03-09,Noord-Brabant,30,Overleden,8,2905
2021-03-09,Noord-Brabant,30,Totaal,668,176986
2021-03-09,Noord-Brabant,30,Ziekenhuisopname,8,4330
2021-03-09,Limburg,31,Overleden,6,1465
2021-03-09,Limburg,31,Totaal,275,73845
2021-03-09,Limburg,31,Ziekenhuisopname,1,2257
