Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-04-10,,-1,Overleden,1,36
2021-04-10,,-1,Totaal,38,4995
2021-04-10,,-1,Ziekenhuisopname,0,126
2021-04-10,Groningen,20,Overleden,0,214
2021-04-10,Groningen,20,Totaal,162,28464
2021-04-10,Groningen,20,Ziekenhuisopname,0,310
2021-04-10,Friesland,21,Overleden,1,455
2021-04-10,Friesland,21,Totaal,221,34979
2021-04-10,Friesland,21,Ziekenhuisopname,1,431
2021-04-10,Drenthe,22,Overleden,1,333
2021-04-10,Drenthe,22,Totaal,133,28151
2021-04-10,Drenthe,22,Ziekenhuisopname,6,458
2021-04-10,Overijssel,23,Overleden,1,1081
2021-04-10,Overijssel,23,Totaal,394,88723
2021-04-10,Overijssel,23,Ziekenhuisopname,2,1226
2021-04-10,Flevoland,24,Overleden,0,226
2021-04-10,Flevoland,24,Totaal,152,30471
2021-04-10,Flevoland,24,Ziekenhuisopname,1,585
2021-04-10,Gelderland,25,Overleden,3,1914
2021-04-10,Gelderland,25,Totaal,925,148735
2021-04-10,Gelderland,25,Ziekenhuisopname,1,2735
2021-04-10,Utrecht,26,Overleden,1,1208
2021-04-10,Utrecht,26,Totaal,453,104331
2021-04-10,Utrecht,26,Ziekenhuisopname,2,2368
2021-04-10,Noord-Holland,27,Overleden,4,2460
2021-04-10,Noord-Holland,27,Totaal,1105,231018
2021-04-10,Noord-Holland,27,Ziekenhuisopname,11,4193
2021-04-10,Zuid-Holland,28,Overleden,5,4039
2021-04-10,Zuid-Holland,28,Totaal,1909,318223
2021-04-10,Zuid-Holland,28,Ziekenhuisopname,19,7103
2021-04-10,Zeeland,29,Overleden,0,228
2021-04-10,Zeeland,29,Totaal,144,22386
2021-04-10,Zeeland,29,Ziekenhuisopname,1,649
2021-04-10,Noord-Brabant,30,Overleden,4,3015
2021-04-10,Noord-Brabant,30,Totaal,1308,211392
2021-04-10,Noord-Brabant,30,Ziekenhuisopname,6,4547
2021-04-10,Limburg,31,Overleden,2,1529
2021-04-10,Limburg,31,Totaal,711,88212
2021-04-10,Limburg,31,Ziekenhuisopname,5,2375
