Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-05,,-1,Overleden,0,27
2020-12-05,,-1,Totaal,20,3063
2020-12-05,,-1,Ziekenhuisopname,1,108
2020-12-05,Groningen,20,Overleden,2,54
2020-12-05,Groningen,20,Totaal,113,9074
2020-12-05,Groningen,20,Ziekenhuisopname,2,150
2020-12-05,Friesland,21,Overleden,0,139
2020-12-05,Friesland,21,Totaal,143,9244
2020-12-05,Friesland,21,Ziekenhuisopname,0,209
2020-12-05,Drenthe,22,Overleden,1,115
2020-12-05,Drenthe,22,Totaal,108,8207
2020-12-05,Drenthe,22,Ziekenhuisopname,1,211
2020-12-05,Overijssel,23,Overleden,2,554
2020-12-05,Overijssel,23,Totaal,378,33342
2020-12-05,Overijssel,23,Ziekenhuisopname,2,751
2020-12-05,Flevoland,24,Overleden,1,145
2020-12-05,Flevoland,24,Totaal,152,11948
2020-12-05,Flevoland,24,Ziekenhuisopname,0,396
2020-12-05,Gelderland,25,Overleden,6,1088
2020-12-05,Gelderland,25,Totaal,839,55640
2020-12-05,Gelderland,25,Ziekenhuisopname,8,2050
2020-12-05,Utrecht,26,Overleden,6,712
2020-12-05,Utrecht,26,Totaal,630,46597
2020-12-05,Utrecht,26,Ziekenhuisopname,5,1459
2020-12-05,Noord-Holland,27,Overleden,2,1326
2020-12-05,Noord-Holland,27,Totaal,1141,98782
2020-12-05,Noord-Holland,27,Ziekenhuisopname,14,2781
2020-12-05,Zuid-Holland,28,Overleden,5,2410
2020-12-05,Zuid-Holland,28,Totaal,1254,153349
2020-12-05,Zuid-Holland,28,Ziekenhuisopname,18,4265
2020-12-05,Zeeland,29,Overleden,0,104
2020-12-05,Zeeland,29,Totaal,86,6632
2020-12-05,Zeeland,29,Ziekenhuisopname,0,244
2020-12-05,Noord-Brabant,30,Overleden,9,2086
2020-12-05,Noord-Brabant,30,Totaal,1225,87627
2020-12-05,Noord-Brabant,30,Ziekenhuisopname,8,3511
2020-12-05,Limburg,31,Overleden,5,902
2020-12-05,Limburg,31,Totaal,432,26940
2020-12-05,Limburg,31,Ziekenhuisopname,1,1787
