Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-02,,-1,Overleden,0,18
2020-10-02,,-1,Totaal,15,1063
2020-10-02,,-1,Ziekenhuisopname,0,74
2020-10-02,Groningen,20,Overleden,0,20
2020-10-02,Groningen,20,Totaal,69,1940
2020-10-02,Groningen,20,Ziekenhuisopname,0,76
2020-10-02,Friesland,21,Overleden,0,69
2020-10-02,Friesland,21,Totaal,99,1783
2020-10-02,Friesland,21,Ziekenhuisopname,0,139
2020-10-02,Drenthe,22,Overleden,0,49
2020-10-02,Drenthe,22,Totaal,73,1323
2020-10-02,Drenthe,22,Ziekenhuisopname,1,124
2020-10-02,Overijssel,23,Overleden,0,344
2020-10-02,Overijssel,23,Totaal,249,5454
2020-10-02,Overijssel,23,Ziekenhuisopname,1,570
2020-10-02,Flevoland,24,Overleden,0,100
2020-10-02,Flevoland,24,Totaal,47,2342
2020-10-02,Flevoland,24,Ziekenhuisopname,0,290
2020-10-02,Gelderland,25,Overleden,1,703
2020-10-02,Gelderland,25,Totaal,365,12415
2020-10-02,Gelderland,25,Ziekenhuisopname,5,1574
2020-10-02,Utrecht,26,Overleden,1,443
2020-10-02,Utrecht,26,Totaal,329,10228
2020-10-02,Utrecht,26,Ziekenhuisopname,0,970
2020-10-02,Noord-Holland,27,Overleden,2,868
2020-10-02,Noord-Holland,27,Totaal,716,26250
2020-10-02,Noord-Holland,27,Ziekenhuisopname,6,1882
2020-10-02,Zuid-Holland,28,Overleden,5,1415
2020-10-02,Zuid-Holland,28,Totaal,1222,38384
2020-10-02,Zuid-Holland,28,Ziekenhuisopname,6,2550
2020-10-02,Zeeland,29,Overleden,0,72
2020-10-02,Zeeland,29,Totaal,21,1427
2020-10-02,Zeeland,29,Ziekenhuisopname,0,155
2020-10-02,Noord-Brabant,30,Overleden,0,1563
2020-10-02,Noord-Brabant,30,Totaal,533,18424
2020-10-02,Noord-Brabant,30,Ziekenhuisopname,2,2832
2020-10-02,Limburg,31,Overleden,0,764
2020-10-02,Limburg,31,Totaal,87,6889
2020-10-02,Limburg,31,Ziekenhuisopname,1,1591
