Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-20,,-1,Overleden,0,21
2020-10-20,,-1,Totaal,50,1822
2020-10-20,,-1,Ziekenhuisopname,0,82
2020-10-20,Groningen,20,Overleden,0,23
2020-10-20,Groningen,20,Totaal,149,4660
2020-10-20,Groningen,20,Ziekenhuisopname,0,106
2020-10-20,Friesland,21,Overleden,2,75
2020-10-20,Friesland,21,Totaal,158,4288
2020-10-20,Friesland,21,Ziekenhuisopname,1,166
2020-10-20,Drenthe,22,Overleden,0,67
2020-10-20,Drenthe,22,Totaal,147,3690
2020-10-20,Drenthe,22,Ziekenhuisopname,3,160
2020-10-20,Overijssel,23,Overleden,7,372
2020-10-20,Overijssel,23,Totaal,458,12027
2020-10-20,Overijssel,23,Ziekenhuisopname,0,611
2020-10-20,Flevoland,24,Overleden,1,104
2020-10-20,Flevoland,24,Totaal,155,4330
2020-10-20,Flevoland,24,Ziekenhuisopname,1,328
2020-10-20,Gelderland,25,Overleden,6,747
2020-10-20,Gelderland,25,Totaal,797,23177
2020-10-20,Gelderland,25,Ziekenhuisopname,12,1707
2020-10-20,Utrecht,26,Overleden,0,468
2020-10-20,Utrecht,26,Totaal,638,21171
2020-10-20,Utrecht,26,Ziekenhuisopname,24,1082
2020-10-20,Noord-Holland,27,Overleden,4,928
2020-10-20,Noord-Holland,27,Totaal,1643,48423
2020-10-20,Noord-Holland,27,Ziekenhuisopname,14,2156
2020-10-20,Zuid-Holland,28,Overleden,18,1536
2020-10-20,Zuid-Holland,28,Totaal,2165,71770
2020-10-20,Zuid-Holland,28,Ziekenhuisopname,22,2886
2020-10-20,Zeeland,29,Overleden,0,78
2020-10-20,Zeeland,29,Totaal,37,2427
2020-10-20,Zeeland,29,Ziekenhuisopname,0,163
2020-10-20,Noord-Brabant,30,Overleden,6,1617
2020-10-20,Noord-Brabant,30,Totaal,1476,35516
2020-10-20,Noord-Brabant,30,Ziekenhuisopname,14,2962
2020-10-20,Limburg,31,Overleden,2,778
2020-10-20,Limburg,31,Totaal,292,11090
2020-10-20,Limburg,31,Ziekenhuisopname,2,1620
