Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-11,,-1,Overleden,2,32
2020-12-11,,-1,Totaal,41,3181
2020-12-11,,-1,Ziekenhuisopname,0,109
2020-12-11,Groningen,20,Overleden,2,58
2020-12-11,Groningen,20,Totaal,218,10125
2020-12-11,Groningen,20,Ziekenhuisopname,0,157
2020-12-11,Friesland,21,Overleden,1,143
2020-12-11,Friesland,21,Totaal,177,10128
2020-12-11,Friesland,21,Ziekenhuisopname,1,217
2020-12-11,Drenthe,22,Overleden,1,117
2020-12-11,Drenthe,22,Totaal,131,8829
2020-12-11,Drenthe,22,Ziekenhuisopname,2,222
2020-12-11,Overijssel,23,Overleden,6,572
2020-12-11,Overijssel,23,Totaal,427,36561
2020-12-11,Overijssel,23,Ziekenhuisopname,4,776
2020-12-11,Flevoland,24,Overleden,0,149
2020-12-11,Flevoland,24,Totaal,88,13222
2020-12-11,Flevoland,24,Ziekenhuisopname,0,407
2020-12-11,Gelderland,25,Overleden,10,1119
2020-12-11,Gelderland,25,Totaal,1345,61215
2020-12-11,Gelderland,25,Ziekenhuisopname,6,2083
2020-12-11,Utrecht,26,Overleden,1,745
2020-12-11,Utrecht,26,Totaal,785,50466
2020-12-11,Utrecht,26,Ziekenhuisopname,5,1497
2020-12-11,Noord-Holland,27,Overleden,11,1385
2020-12-11,Noord-Holland,27,Totaal,1381,105492
2020-12-11,Noord-Holland,27,Ziekenhuisopname,8,2834
2020-12-11,Zuid-Holland,28,Overleden,17,2491
2020-12-11,Zuid-Holland,28,Totaal,1924,163028
2020-12-11,Zuid-Holland,28,Ziekenhuisopname,17,4370
2020-12-11,Zeeland,29,Overleden,0,105
2020-12-11,Zeeland,29,Totaal,211,7284
2020-12-11,Zeeland,29,Ziekenhuisopname,1,252
2020-12-11,Noord-Brabant,30,Overleden,11,2136
2020-12-11,Noord-Brabant,30,Totaal,1383,94581
2020-12-11,Noord-Brabant,30,Ziekenhuisopname,5,3580
2020-12-11,Limburg,31,Overleden,2,914
2020-12-11,Limburg,31,Totaal,727,30411
2020-12-11,Limburg,31,Ziekenhuisopname,5,1815
