Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2021-02-19,,-1,Overleden,0,32
2021-02-19,,-1,Totaal,33,3700
2021-02-19,,-1,Ziekenhuisopname,0,109
2021-02-19,Groningen,20,Overleden,0,167
2021-02-19,Groningen,20,Totaal,139,21276
2021-02-19,Groningen,20,Ziekenhuisopname,2,250
2021-02-19,Friesland,21,Overleden,2,367
2021-02-19,Friesland,21,Totaal,218,24629
2021-02-19,Friesland,21,Ziekenhuisopname,2,342
2021-02-19,Drenthe,22,Overleden,1,276
2021-02-19,Drenthe,22,Totaal,163,20670
2021-02-19,Drenthe,22,Ziekenhuisopname,1,359
2021-02-19,Overijssel,23,Overleden,2,1013
2021-02-19,Overijssel,23,Totaal,249,73744
2021-02-19,Overijssel,23,Ziekenhuisopname,2,1115
2021-02-19,Flevoland,24,Overleden,0,205
2021-02-19,Flevoland,24,Totaal,71,25095
2021-02-19,Flevoland,24,Ziekenhuisopname,0,518
2021-02-19,Gelderland,25,Overleden,8,1770
2021-02-19,Gelderland,25,Totaal,381,118296
2021-02-19,Gelderland,25,Ziekenhuisopname,8,2515
2021-02-19,Utrecht,26,Overleden,3,1100
2021-02-19,Utrecht,26,Totaal,293,83556
2021-02-19,Utrecht,26,Ziekenhuisopname,5,1954
2021-02-19,Noord-Holland,27,Overleden,12,2190
2021-02-19,Noord-Holland,27,Totaal,1019,177949
2021-02-19,Noord-Holland,27,Ziekenhuisopname,9,3635
2021-02-19,Zuid-Holland,28,Overleden,14,3634
2021-02-19,Zuid-Holland,28,Totaal,948,248328
2021-02-19,Zuid-Holland,28,Ziekenhuisopname,23,5962
2021-02-19,Zeeland,29,Overleden,0,170
2021-02-19,Zeeland,29,Totaal,107,15726
2021-02-19,Zeeland,29,Ziekenhuisopname,4,454
2021-02-19,Noord-Brabant,30,Overleden,7,2816
2021-02-19,Noord-Brabant,30,Totaal,802,163691
2021-02-19,Noord-Brabant,30,Ziekenhuisopname,10,4222
2021-02-19,Limburg,31,Overleden,0,1387
2021-02-19,Limburg,31,Totaal,293,68895
2021-02-19,Limburg,31,Ziekenhuisopname,6,2199
