Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-03-12,,-1,Overleden,,
2020-03-12,,-1,Totaal,6,12
2020-03-12,,-1,Ziekenhuisopname,,
2020-03-12,Groningen,20,Overleden,,
2020-03-12,Groningen,20,Totaal,3,3
2020-03-12,Groningen,20,Ziekenhuisopname,,
2020-03-12,Friesland,21,Overleden,,
2020-03-12,Friesland,21,Totaal,3,6
2020-03-12,Friesland,21,Ziekenhuisopname,,
2020-03-12,Drenthe,22,Overleden,,
2020-03-12,Drenthe,22,Totaal,1,13
2020-03-12,Drenthe,22,Ziekenhuisopname,,
2020-03-12,Overijssel,23,Overleden,,
2020-03-12,Overijssel,23,Totaal,1,13
2020-03-12,Overijssel,23,Ziekenhuisopname,,
2020-03-12,Flevoland,24,Overleden,,
2020-03-12,Flevoland,24,Totaal,0,3
2020-03-12,Flevoland,24,Ziekenhuisopname,,
2020-03-12,Gelderland,25,Overleden,,
2020-03-12,Gelderland,25,Totaal,12,48
2020-03-12,Gelderland,25,Ziekenhuisopname,,
2020-03-12,Utrecht,26,Overleden,,
2020-03-12,Utrecht,26,Totaal,13,80
2020-03-12,Utrecht,26,Ziekenhuisopname,,
2020-03-12,Noord-Holland,27,Overleden,,
2020-03-12,Noord-Holland,27,Totaal,7,42
2020-03-12,Noord-Holland,27,Ziekenhuisopname,,
2020-03-12,Zuid-Holland,28,Overleden,,
2020-03-12,Zuid-Holland,28,Totaal,8,65
2020-03-12,Zuid-Holland,28,Ziekenhuisopname,,
2020-03-12,Zeeland,29,Overleden,,
2020-03-12,Zeeland,29,Totaal,3,9
2020-03-12,Zeeland,29,Ziekenhuisopname,,
2020-03-12,Noord-Brabant,30,Overleden,,
2020-03-12,Noord-Brabant,30,Totaal,48,266
2020-03-12,Noord-Brabant,30,Ziekenhuisopname,,
2020-03-12,Limburg,31,Overleden,,
2020-03-12,Limburg,31,Totaal,5,53
2020-03-12,Limburg,31,Ziekenhuisopname,,
