Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-12-17,,-1,Overleden,0,32
2020-12-17,,-1,Totaal,77,3368
2020-12-17,,-1,Ziekenhuisopname,0,110
2020-12-17,Groningen,20,Overleden,3,63
2020-12-17,Groningen,20,Totaal,340,11519
2020-12-17,Groningen,20,Ziekenhuisopname,3,166
2020-12-17,Friesland,21,Overleden,1,148
2020-12-17,Friesland,21,Totaal,259,11329
2020-12-17,Friesland,21,Ziekenhuisopname,1,222
2020-12-17,Drenthe,22,Overleden,0,119
2020-12-17,Drenthe,22,Totaal,291,10031
2020-12-17,Drenthe,22,Ziekenhuisopname,2,240
2020-12-17,Overijssel,23,Overleden,3,588
2020-12-17,Overijssel,23,Totaal,1132,41010
2020-12-17,Overijssel,23,Ziekenhuisopname,7,808
2020-12-17,Flevoland,24,Overleden,1,152
2020-12-17,Flevoland,24,Totaal,391,15196
2020-12-17,Flevoland,24,Ziekenhuisopname,1,421
2020-12-17,Gelderland,25,Overleden,8,1157
2020-12-17,Gelderland,25,Totaal,1522,68194
2020-12-17,Gelderland,25,Ziekenhuisopname,9,2118
2020-12-17,Utrecht,26,Overleden,7,773
2020-12-17,Utrecht,26,Totaal,655,55461
2020-12-17,Utrecht,26,Ziekenhuisopname,8,1542
2020-12-17,Noord-Holland,27,Overleden,17,1458
2020-12-17,Noord-Holland,27,Totaal,1863,114128
2020-12-17,Noord-Holland,27,Ziekenhuisopname,17,2905
2020-12-17,Zuid-Holland,28,Overleden,19,2567
2020-12-17,Zuid-Holland,28,Totaal,2936,174860
2020-12-17,Zuid-Holland,28,Ziekenhuisopname,33,4494
2020-12-17,Zeeland,29,Overleden,0,109
2020-12-17,Zeeland,29,Totaal,199,8083
2020-12-17,Zeeland,29,Ziekenhuisopname,0,263
2020-12-17,Noord-Brabant,30,Overleden,15,2215
2020-12-17,Noord-Brabant,30,Totaal,1881,103858
2020-12-17,Noord-Brabant,30,Ziekenhuisopname,12,3650
2020-12-17,Limburg,31,Overleden,1,940
2020-12-17,Limburg,31,Totaal,1233,35488
2020-12-17,Limburg,31,Ziekenhuisopname,2,1840
