Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-07-31,,-1,Overleden,0,18
2020-07-31,,-1,Totaal,-1,511
2020-07-31,,-1,Ziekenhuisopname,1,63
2020-07-31,Groningen,20,Overleden,0,17
2020-07-31,Groningen,20,Totaal,3,385
2020-07-31,Groningen,20,Ziekenhuisopname,0,74
2020-07-31,Friesland,21,Overleden,0,69
2020-07-31,Friesland,21,Totaal,2,652
2020-07-31,Friesland,21,Ziekenhuisopname,0,130
2020-07-31,Drenthe,22,Overleden,0,41
2020-07-31,Drenthe,22,Totaal,1,551
2020-07-31,Drenthe,22,Ziekenhuisopname,0,119
2020-07-31,Overijssel,23,Overleden,0,311
2020-07-31,Overijssel,23,Totaal,3,3177
2020-07-31,Overijssel,23,Ziekenhuisopname,0,547
2020-07-31,Flevoland,24,Overleden,0,93
2020-07-31,Flevoland,24,Totaal,9,1007
2020-07-31,Flevoland,24,Ziekenhuisopname,3,268
2020-07-31,Gelderland,25,Overleden,0,684
2020-07-31,Gelderland,25,Totaal,15,6620
2020-07-31,Gelderland,25,Ziekenhuisopname,0,1511
2020-07-31,Utrecht,26,Overleden,0,430
2020-07-31,Utrecht,26,Totaal,36,4366
2020-07-31,Utrecht,26,Ziekenhuisopname,1,888
2020-07-31,Noord-Holland,27,Overleden,0,815
2020-07-31,Noord-Holland,27,Totaal,72,8098
2020-07-31,Noord-Holland,27,Ziekenhuisopname,0,1647
2020-07-31,Zuid-Holland,28,Overleden,0,1310
2020-07-31,Zuid-Holland,28,Totaal,156,13060
2020-07-31,Zuid-Holland,28,Ziekenhuisopname,1,2208
2020-07-31,Zeeland,29,Overleden,0,69
2020-07-31,Zeeland,29,Totaal,4,863
2020-07-31,Zeeland,29,Ziekenhuisopname,0,151
2020-07-31,Noord-Brabant,30,Overleden,0,1536
2020-07-31,Noord-Brabant,30,Totaal,36,10088
2020-07-31,Noord-Brabant,30,Ziekenhuisopname,1,2766
2020-07-31,Limburg,31,Overleden,0,754
2020-07-31,Limburg,31,Totaal,2,4923
2020-07-31,Limburg,31,Ziekenhuisopname,0,1562
