Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-10-31,,-1,Overleden,1,25
2020-10-31,,-1,Totaal,39,2383
2020-10-31,,-1,Ziekenhuisopname,1,90
2020-10-31,Groningen,20,Overleden,1,31
2020-10-31,Groningen,20,Totaal,96,6020
2020-10-31,Groningen,20,Ziekenhuisopname,1,124
2020-10-31,Friesland,21,Overleden,0,86
2020-10-31,Friesland,21,Totaal,131,5763
2020-10-31,Friesland,21,Ziekenhuisopname,3,173
2020-10-31,Drenthe,22,Overleden,1,78
2020-10-31,Drenthe,22,Totaal,155,5141
2020-10-31,Drenthe,22,Ziekenhuisopname,0,178
2020-10-31,Overijssel,23,Overleden,1,406
2020-10-31,Overijssel,23,Totaal,872,19650
2020-10-31,Overijssel,23,Ziekenhuisopname,2,627
2020-10-31,Flevoland,24,Overleden,2,110
2020-10-31,Flevoland,24,Totaal,230,6397
2020-10-31,Flevoland,24,Ziekenhuisopname,2,352
2020-10-31,Gelderland,25,Overleden,3,798
2020-10-31,Gelderland,25,Totaal,1194,33544
2020-10-31,Gelderland,25,Ziekenhuisopname,14,1824
2020-10-31,Utrecht,26,Overleden,8,514
2020-10-31,Utrecht,26,Totaal,725,30744
2020-10-31,Utrecht,26,Ziekenhuisopname,9,1182
2020-10-31,Noord-Holland,27,Overleden,8,1020
2020-10-31,Noord-Holland,27,Totaal,1525,66979
2020-10-31,Noord-Holland,27,Ziekenhuisopname,24,2377
2020-10-31,Zuid-Holland,28,Overleden,11,1721
2020-10-31,Zuid-Holland,28,Totaal,2662,102567
2020-10-31,Zuid-Holland,28,Ziekenhuisopname,38,3232
2020-10-31,Zeeland,29,Overleden,1,81
2020-10-31,Zeeland,29,Totaal,127,3491
2020-10-31,Zeeland,29,Ziekenhuisopname,0,177
2020-10-31,Noord-Brabant,30,Overleden,12,1729
2020-10-31,Noord-Brabant,30,Totaal,1607,52889
2020-10-31,Noord-Brabant,30,Ziekenhuisopname,21,3119
2020-10-31,Limburg,31,Overleden,1,796
2020-10-31,Limburg,31,Totaal,441,15610
2020-10-31,Limburg,31,Ziekenhuisopname,2,1678
