Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-06-22,,-1,Overleden,0,18
2020-06-22,,-1,Totaal,-1,502
2020-06-22,,-1,Ziekenhuisopname,0,61
2020-06-22,Groningen,20,Overleden,0,17
2020-06-22,Groningen,20,Totaal,0,359
2020-06-22,Groningen,20,Ziekenhuisopname,0,74
2020-06-22,Friesland,21,Overleden,0,65
2020-06-22,Friesland,21,Totaal,0,629
2020-06-22,Friesland,21,Ziekenhuisopname,0,130
2020-06-22,Drenthe,22,Overleden,0,41
2020-06-22,Drenthe,22,Totaal,0,533
2020-06-22,Drenthe,22,Ziekenhuisopname,0,116
2020-06-22,Overijssel,23,Overleden,0,308
2020-06-22,Overijssel,23,Totaal,5,3073
2020-06-22,Overijssel,23,Ziekenhuisopname,0,548
2020-06-22,Flevoland,24,Overleden,0,91
2020-06-22,Flevoland,24,Totaal,0,974
2020-06-22,Flevoland,24,Ziekenhuisopname,0,267
2020-06-22,Gelderland,25,Overleden,0,681
2020-06-22,Gelderland,25,Totaal,11,6408
2020-06-22,Gelderland,25,Ziekenhuisopname,0,1505
2020-06-22,Utrecht,26,Overleden,0,424
2020-06-22,Utrecht,26,Totaal,7,3949
2020-06-22,Utrecht,26,Ziekenhuisopname,0,879
2020-06-22,Noord-Holland,27,Overleden,0,814
2020-06-22,Noord-Holland,27,Totaal,7,7139
2020-06-22,Noord-Holland,27,Ziekenhuisopname,0,1633
2020-06-22,Zuid-Holland,28,Overleden,0,1285
2020-06-22,Zuid-Holland,28,Totaal,25,11005
2020-06-22,Zuid-Holland,28,Ziekenhuisopname,2,2166
2020-06-22,Zeeland,29,Overleden,0,68
2020-06-22,Zeeland,29,Totaal,1,728
2020-06-22,Zeeland,29,Ziekenhuisopname,0,150
2020-06-22,Noord-Brabant,30,Overleden,0,1530
2020-06-22,Noord-Brabant,30,Totaal,8,9508
2020-06-22,Noord-Brabant,30,Ziekenhuisopname,0,2759
2020-06-22,Limburg,31,Overleden,0,748
2020-06-22,Limburg,31,Totaal,2,4851
2020-06-22,Limburg,31,Ziekenhuisopname,0,1563
